流動性口徑,負債閘口徑,年份段,組,期,主口徑,樣本N,未成熟,其他不可判,公司數,中位期內最大跌幅,觸及負33比例,觸及負80比例,觸及負50比例,最大單筆超額,可信度,勝率,中位超額,平均超額,p25超額,p75超額,平均盈虧比,中位盈虧比,前1%事件數,前1%佔總超額比例,前5%事件數,前5%佔總超額比例,剔走前1%後平均,剔走前5%後平均,簇數,2020年觸發佔比,勝率下限,勝率上限,平均超額下限,平均超額上限
含流動性閘(與①池可比),A(資料不足當不過),建表年份 2010-2021,4b 只不過市值閘(低於 1 億),12m,False,5,0,0,5,-0.5794392499069351,0.6,0.0,0.6,6.633764091673658,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),A(資料不足當不過),建表年份 2010-2021,5 不過兩閘(補完),1m,False,585,0,0,367,-0.1212624620243163,0.09230769230769231,0.0017094017094017094,0.02564102564102564,1.1315845442036854,高,0.4666666666666667,-0.0106349594575498,0.0028866127000370034,-0.1044722577748896,0.0704515239988339,1.193647396268161,0.8005599949178112,6.0,3.1063959069861977,30.0,9.611710604953664,-0.006143357976167883,-0.026202385266237877,379.0,0.2547008547008547,,,,
含流動性閘(與①池可比),A(資料不足當不過),建表年份 2010-2021,5 不過兩閘(補完),3m,False,585,0,0,367,-0.1856677347353278,0.2512820512820513,0.003418803418803419,0.06495726495726496,8.563105696593869,高,0.4358974358974359,-0.0389591131636825,0.049809894176786565,-0.1936354388848891,0.1588403666570788,1.8841484100371353,1.15014401775709,6.0,0.6463678596986248,30.0,1.5681817525067305,0.01779691191582797,-0.02983086069340844,379.0,0.2547008547008547,,,,
含流動性閘(與①池可比),A(資料不足當不過),建表年份 2010-2021,5 不過兩閘(補完),6m,False,585,0,0,367,-0.2638889195497138,0.4017094017094017,0.017094017094017096,0.17435897435897435,4.688785398820206,高,0.4324786324786325,-0.0566982085736276,0.03791000802378831,-0.2780074541054703,0.2322443180530842,1.6201798763564783,1.1243262961141056,6.0,0.7656638274155304,30.0,2.1892348052782453,0.008975745107116658,-0.04752086863244317,379.0,0.2547008547008547,,,,
含流動性閘(與①池可比),A(資料不足當不過),建表年份 2010-2021,5 不過兩閘(補完),12m,False,585,0,0,367,-0.3663003268459799,0.5401709401709401,0.06153846153846154,0.3264957264957265,8.63523726688489,高,0.441025641025641,-0.070611620240255,0.08730796526499113,-0.4077356200291322,0.3328927009267801,1.7853234271926295,1.052733741010027,6.0,0.5705917772505367,30.0,1.509866892469979,0.03787926346259477,-0.046921680988215635,379.0,0.2547008547008547,,,,
含流動性閘(與①池可比),A(資料不足當不過),建表年份 2010-2021,6 三閘全不過,1m,False,129,0,0,94,-0.1401591195102702,0.10852713178294573,0.0,0.015503875968992248,2.372351894018505,高,0.49612403100775193,-0.004346946016584,0.02937284997099648,-0.111291278966388,0.0953832583097205,1.4500254313718584,0.8853169209066492,2.0,0.8738620172364812,7.0,1.578769765798342,0.003763379004669691,-0.017975534076328743,98.0,0.24806201550387597,,,,
含流動性閘(與①池可比),A(資料不足當不過),建表年份 2010-2021,6 三閘全不過,3m,False,129,0,0,94,-0.1851852219781743,0.20930232558139536,0.0,0.08527131782945736,5.568859593895285,高,0.4263565891472868,-0.053554958526985,0.04676082391266673,-0.1865277920322284,0.1620486950680837,1.899977090725407,1.2291665539953953,2.0,1.2389864932964678,7.0,1.8978605152443548,-0.011351192816062172,-0.0443936555019721,98.0,0.24806201550387597,,,,
含流動性閘(與①池可比),A(資料不足當不過),建表年份 2010-2021,6 三閘全不過,6m,False,129,0,0,94,-0.2334384831945742,0.3333333333333333,0.007751937984496124,0.14728682170542637,7.487853119910277,高,0.4496124031007752,-0.0283890378525716,0.12806767432160363,-0.2099483464880258,0.2635347287323737,2.284884603286314,1.6086699380930336,2.0,0.6358348727287247,7.0,1.1066505561032587,0.0473722341614766,-0.014442172462272602,98.0,0.24806201550387597,,,,
含流動性閘(與①池可比),A(資料不足當不過),建表年份 2010-2021,6 三閘全不過,12m,False,129,0,0,94,-0.3423711075421851,0.5271317829457365,0.03875968992248062,0.32558139534883723,6.000356724088963,高,0.4263565891472868,-0.1449517091677086,0.1685043131159953,-0.4572188388171923,0.4762821342077017,2.3310520986363654,1.701329258583441,2.0,0.4326537343177699,7.0,1.024738681783908,0.09710580921972037,-0.0044077550901609796,98.0,0.24806201550387597,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,0 全部觸發(不分閘),1m,False,5447,88,12,2079,-0.0889223529615023,0.03451441160271709,0.0005507618872774004,0.005507618872774004,1.7398342065474424,高,0.4848540480998715,-0.0044859963437546,0.008785472516934694,-0.08467158078822659,0.0796722445585178,1.2369714193084718,1.0242978998408097,55.0,0.9719327449530658,273.0,2.6879845549929433,0.0002490993288089719,-0.015612215736636709,1575.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,0 全部觸發(不分閘),3m,False,5110,425,12,1988,-0.14978358854961898,0.15264187866927592,0.0013698630136986301,0.034833659491193734,16.6471220607926,高,0.4688845401174168,-0.01655057768482255,0.016708924491885657,-0.1611995090177815,0.1393489083172416,1.3321839005776674,1.001324644013847,52.0,1.097322913698926,256.0,2.7152462055139335,-0.00164287936248007,-0.03017144371471987,1511.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,0 全部觸發(不分閘),6m,False,4513,1022,12,1815,-0.2166457690603639,0.2924883669399512,0.004874806115665854,0.1072457345446488,5.701597369111421,高,0.4167959228894305,-0.0591339902149948,0.00372449410105671,-0.2585369976734315,0.1580080264866543,1.4350817592153469,0.9634361472307624,46.0,6.75265323136933,226.0,18.008688256155548,-0.021646359528722427,-0.06668834842860633,1374.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,0 全部觸發(不分閘),12m,False,3831,1704,12,1646,-0.2850581546177719,0.4306969459671104,0.024797702949621508,0.20595144870790916,9.355625301048798,高,0.4035499869485774,-0.1023034888233429,0.006706050788661597,-0.3669390963468861,0.2010544233523767,1.5275417546112902,0.918678238512031,39.0,5.819355087917123,192.0,14.77001163849741,-0.03265123312095657,-0.09721454368532831,1179.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,1 過三閘(現行①池),1m,False,1062,16,6,517,-0.07934151512188314,0.018832391713747645,0.0,0.0018832391713747645,0.7266316573582035,高,0.4896421845574388,-0.0025113349738109,0.00490222629481981,-0.07019510512175232,0.07456501850979291,1.1563138427142396,1.1139935652845543,11.0,1.0229452235542738,54.0,3.1165652557048404,-0.00011365994700254157,-0.010931732664676405,639.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,1 過三閘(現行①池),3m,False,996,82,6,498,-0.127766037352665,0.11144578313253012,0.0,0.014056224899598393,1.5379776085719985,高,0.49096385542168675,-0.0045865716195174,0.005187387573527262,-0.1360868864248339,0.12357824281752461,1.10308188257213,0.9596147912530355,10.0,1.7672406905653726,50.0,5.559737115270664,-0.004020339680371899,-0.024903288748102378,600.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,1 過三閘(現行①池),6m,False,882,196,6,463,-0.1826230289213024,0.2256235827664399,0.0,0.05668934240362812,3.397946482669285,高,0.40589569160997735,-0.0540672090164737,-0.010473904959742583,-0.2184341408164516,0.12154778447857552,1.3417782713501123,1.010321156801389,9.0,-1.6399891053625364,45.0,-4.560203530306307,-0.027936056788285167,-0.0613680671683746,539.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,1 過三閘(現行①池),12m,False,741,337,6,415,-0.2467284705883918,0.37112010796221323,0.005398110661268556,0.1417004048582996,3.061586771067589,高,0.4048582995951417,-0.1176328891563713,-0.018825649665784257,-0.3319131887323034,0.1848170007496163,1.3188810238375128,0.9045181456984116,8.0,-1.2723684700651594,38.0,-3.619286906742945,-0.04324570290887371,-0.09166167576949702,461.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,2 只不過負債閘,1m,False,2456,33,2,1131,-0.07605255783825504,0.017915309446254073,0.0,0.0012214983713355048,1.7398342065474424,高,0.500814332247557,2.2207021910136682e-05,0.005715846388345303,-0.07317292141206305,0.06951036887369941,1.124077349277414,0.9474809761116174,25.0,1.0507622829397263,123.0,3.0042776133392612,-0.0002931332599351641,-0.012060131634585835,1095.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,2 只不過負債閘,3m,False,2317,172,2,1094,-0.1287907967973331,0.10056107034958998,0.0,0.012084592145015106,1.262879736104682,高,0.4790677600345274,-0.0102735351005887,0.009114974461909672,-0.1384234940395661,0.1327541164317127,1.2111427571141447,1.063833978169366,24.0,1.0228582952980718,116.0,3.281587010241642,-0.00021053353090226516,-0.021892657512891704,1049.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,2 只不過負債閘,6m,False,2028,461,2,998,-0.18825706138893133,0.22682445759368836,0.0009861932938856016,0.0601577909270217,3.829107884376026,高,0.4156804733727811,-0.0504746370828862,-0.01449620707207223,-0.22243211015631392,0.1404137490986575,1.2453857737505418,0.9770170432605023,21.0,-1.118711104752213,102.0,-3.1531614389436062,-0.031034639510704964,-0.06339351968617796,947.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,2 只不過負債閘,12m,False,1744,745,2,924,-0.25302958467790754,0.35894495412844035,0.01261467889908257,0.143348623853211,9.355625301048798,高,0.38876146788990823,-0.09968375062170359,-0.039050047767255125,-0.3305728105951341,0.152740857697095,1.2387781734617964,0.893069250449217,18.0,-0.7319152109464082,88.0,-1.7202630513259736,-0.068336681502442,-0.11187128336446231,812.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,3 只不過現金流閘,1m,False,379,7,1,204,-0.1111111009613201,0.0633245382585752,0.002638522427440633,0.021108179419525065,1.16568438388532,高,0.46701846965699206,-0.0116553250445538,0.005650168259846378,-0.09981467116134335,0.1050064035938933,1.233358669024918,1.3263174880273414,4.0,1.5171105452836515,19.0,4.609236559980996,-0.0029529270467513603,-0.021469080195748842,236.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,3 只不過現金流閘,3m,False,359,27,1,197,-0.2026162155527956,0.22284122562674094,0.005571030640668524,0.07799442896935933,2.005349016365627,高,0.4373259052924791,-0.0322515482083851,-0.007611868519729418,-0.20455727459424367,0.1367880262730277,1.205396198780567,0.904445785012683,4.0,-1.8729224649777219,18.0,-5.5054761685396825,-0.02211471154200748,-0.052132726398485124,225.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,3 只不過現金流閘,6m,False,323,63,1,174,-0.2727272964670493,0.38390092879256965,0.018575851393188854,0.17027863777089783,5.701597369111421,高,0.42724458204334365,-0.080131118055214,0.017632276750977872,-0.30970774473525586,0.23340585235584949,1.474178457340061,1.0628066053886083,4.0,2.4845144345805514,17.0,5.136323428035319,-0.026503587148854733,-0.07698462160437625,207.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,3 只不過現金流閘,12m,False,280,106,1,150,-0.3547693617318757,0.5392857142857143,0.05357142857142857,0.3142857142857143,4.364781379109621,高,0.4392857142857143,-0.09686167908449189,0.028089508011274213,-0.42792560293036797,0.2792528480914177,1.4378233742772193,0.8736948446553746,3.0,1.3356168233438868,14.0,3.8690902589919896,-0.009529412294044104,-0.08483298296318346,177.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,4 只不過市值閘,1m,False,138,1,0,97,-0.10171531552951796,0.043478260869565216,0.0,0.007246376811594203,1.661651513551652,高,0.5,-0.0011840838145613498,0.045111512221107486,-0.08952197850744398,0.08126465168659092,1.8173511110023106,0.9067317224978609,2.0,0.5103683466348515,7.0,1.1709683959041814,0.0224128482016027,-0.008124768836741524,125.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,4 只不過市值閘,3m,False,126,13,0,88,-0.1667439813568232,0.23015873015873015,0.0,0.03968253968253968,2.280974557864144,高,0.4444444444444444,-0.0495163118248265,0.03241425763038584,-0.2525976275484418,0.14125295368191879,1.5777413867937138,0.7347591910573936,2.0,0.9954449613334229,7.0,2.558605203355366,0.00015002961938474196,-0.05349285593536312,116.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,4 只不過市值閘,6m,False,105,34,0,75,-0.274968247631792,0.41904761904761906,0.0,0.11428571428571428,1.4118443205323734,高,0.3619047619047619,-0.1244732065569079,-0.0418214454132689,-0.3084761073295176,0.0830755284873272,1.3401961830791407,0.7336762750771414,2.0,-0.6206013076759511,6.0,-1.701266076816329,-0.06909192580769329,-0.11981757006788239,98.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,4 只不過市值閘,12m,False,89,50,0,65,-0.3471234513811971,0.5393258426966292,0.011235955056179775,0.24719101123595505,5.366672695005573,中,0.3595505617977528,-0.1999233981922163,0.11420625041819836,-0.4660462660242217,0.1995036900203599,2.6231510734418086,1.629872119128899,1.0,0.5279894312395819,5.0,1.6813498280411856,0.054519131729705454,-0.08244621914817211,84.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,4a 只不過市值閘(1 億至 5 億),1m,False,135,1,0,95,-0.1011578222332461,0.044444444444444446,0.0,0.007407407407407408,1.661651513551652,高,0.4962962962962963,-0.0026374540203295,0.04249855714015325,-0.09486155235662894,0.0801955381591397,1.786261502447198,0.8538817857280856,2.0,0.5537863531097801,7.0,1.2705849056868292,0.019248600622750547,-0.012128345235978763,123.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,4a 只不過市值閘(1 億至 5 億),3m,False,124,12,0,87,-0.1663237700082608,0.23387096774193547,0.0,0.04032258064516129,2.280974557864144,高,0.4435483870967742,-0.0495163118248265,0.029905893745840455,-0.253122251658749,0.13959208986766752,1.555575482594407,0.703327497200068,2.0,1.0963403701152759,7.0,2.817937992139705,-0.002928376755251563,-0.0576197905406206,114.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,4a 只不過市值閘(1 億至 5 億),6m,False,104,32,0,74,-0.2764219663932253,0.4230769230769231,0.0,0.11538461538461539,1.4118443205323734,高,0.36538461538461536,-0.1244130710035764,-0.04086336095542834,-0.3105687180069622,0.08435634735351905,1.3304750452570049,0.7295015329411529,2.0,-0.6412591881448002,6.0,-1.7578959144043127,-0.06838241303101689,-0.11959670620093543,97.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,4a 只不過市值閘(1 億至 5 億),12m,False,88,48,0,64,-0.34448504999771157,0.5340909090909091,0.011363636363636364,0.23863636363636365,5.366672695005573,中,0.36363636363636365,-0.18891093016613292,0.1211671436348758,-0.46480683093570674,0.22948053045697014,2.6382689722596724,1.6871842138966187,1.0,0.5033123267514765,5.0,1.6027671085154926,0.06087397637774131,-0.07743530187707279,83.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,4b 只不過市值閘(低於 1 億),1m,False,3,0,0,3,-0.1606694753504628,0.0,0.0,0.0,0.3374968278342563,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,4b 只不過市值閘(低於 1 億),3m,False,2,1,0,2,-0.1907120868293627,0.0,0.0,0.0,0.4984171825768408,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,4b 只不過市值閘(低於 1 億),6m,False,1,2,0,1,-0.2207546983082626,0.0,0.0,0.0,-0.1414622290286862,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,4b 只不過市值閘(低於 1 億),12m,False,1,2,0,1,-0.5471697969978151,1.0,0.0,1.0,-0.4983523526494167,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,5 不過兩閘(補完),1m,False,1175,25,2,621,-0.1180086061631157,0.05787234042553192,0.001702127659574468,0.00851063829787234,1.6731830654544644,高,0.46382978723404256,-0.0175424511176793,0.017703681502282353,-0.10768754326669305,0.10467464125548305,1.4618070922533055,1.1473708517348997,12.0,0.5787562516524054,59.0,1.8402520224334669,0.007534513377299012,-0.015661985814966445,532.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,5 不過兩閘(補完),3m,False,1101,99,2,580,-0.1969231092012845,0.22979109900090827,0.004541326067211626,0.06630336058128973,2.4038150819821142,高,0.45049954586739327,-0.0328643614724596,0.027035736070228814,-0.200285436119908,0.1798835249087265,1.5023836318935835,1.1429032809613104,12.0,0.6695435049839938,56.0,2.0649132207050465,0.00903258234593401,-0.03033356436623876,508.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,5 不過兩閘(補完),6m,False,984,216,2,524,-0.27713178228174273,0.4054878048780488,0.012195121951219513,0.19613821138211382,5.019270057208198,高,0.4329268292682927,-0.07766926302193485,0.03019461690226818,-0.32837083538207457,0.2172724432933827,1.5328550629236541,0.9820702690069878,10.0,1.0186463598244635,50.0,3.0118721673188587,-0.0005688001811675242,-0.06399972805027028,462.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,5 不過兩閘(補完),12m,False,830,370,2,455,-0.3810756091759968,0.5602409638554217,0.05060240963855422,0.3265060240963855,8.614873204074891,高,0.41686746987951806,-0.0998360325449906,0.07076913436076691,-0.4452273035588593,0.3086089244378839,1.8239049313524511,1.0683551744398552,9.0,0.8252797354279137,42.0,1.9672604205735682,0.01250034781925956,-0.07210064925418895,391.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,6 三閘全不過,1m,False,237,6,1,173,-0.1428571428571429,0.10970464135021098,0.0,0.02531645569620253,1.2535425679632866,高,0.4219409282700422,-0.037943039391437,-0.002356297372606752,-0.1452231771769607,0.093530960044037,1.3337758713065049,1.046606096114923,3.0,-5.106973774192687,12.0,-13.960068653417782,-0.014574331467153553,-0.037130390220041755,148.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,6 三閘全不過,3m,False,211,32,1,154,-0.2576923006385033,0.35071090047393366,0.0,0.14218009478672985,16.6471220607926,高,0.41706161137440756,-0.0611474323648202,0.13260042287151735,-0.26534950309188354,0.19834138661386463,2.653133800207923,1.3048502781940015,3.0,0.881773011023642,11.0,1.2738252226768492,0.015903058570587818,-0.03830635403742868,135.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,6 三閘全不過,6m,False,191,52,1,136,-0.3263888957875743,0.49214659685863876,0.010471204188481676,0.27225130890052357,5.371946352213611,高,0.4083769633507853,-0.0870496251688932,0.12790291801424017,-0.3477425911458186,0.3398278525545681,2.384551198863198,1.8374289377129442,2.0,0.35187960874511165,10.0,1.0146525449652413,0.0837737007926559,-0.001977644873819562,121.0,0.0,,,,
含流動性閘(與①池可比),A(資料不足當不過),驗證年份 2022-2026,6 三閘全不過,12m,False,147,96,1,103,-0.3652173747187075,0.5782312925170068,0.07482993197278912,0.36054421768707484,4.253540808979438,高,0.4557823129251701,-0.0701944688065393,0.21072224646250814,-0.43045665719621695,0.4862482103731567,2.3220232359570274,1.524771520244662,2.0,0.263357513340322,8.0,0.7907266273523509,0.15736802114077497,0.04663660155206792,91.0,0.0,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),全期 2010-2026,0 全部觸發(不分閘),1m,False,9056,88,12,2420,-0.09230702926212235,0.053334805653710245,0.0008833922261484099,0.014686395759717315,2.372351894018505,高,0.48674911660777387,-0.0040461295982659,0.005394003897978275,-0.08261916838653287,0.0755216784075165,1.1598065337439898,0.9815472013426211,91.0,1.484901655176016,453.0,4.146501711314283,-0.0026421108982505968,-0.01786593374894655,3209.0,0.11749116607773852,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),全期 2010-2026,0 全部觸發(不分閘),3m,False,8719,425,12,2347,-0.1495487526333623,0.16297740566578736,0.001835072829452919,0.04438582406239248,16.6471220607926,高,0.4801009290056199,-0.0099130543845968,0.021675039150698842,-0.15167984776655144,0.1399319298492286,1.3432532449697798,1.0226536959276518,88.0,0.8488249223710874,436.0,2.074367389659679,0.0033101345854341987,-0.024512732425143745,3145.0,0.1220323431586191,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),全期 2010-2026,0 全部觸發(不分閘),6m,False,8122,1022,12,2211,-0.2073267793937441,0.2879832553558237,0.006402363949766067,0.11167200196995813,7.487853119910277,高,0.4413937453829106,-0.042958187885457244,0.018204443426792567,-0.23525980234263458,0.17495828315644144,1.4368246950147874,1.0302719686459365,82.0,1.3536810451170387,407.0,3.564006244933468,-0.006504233549513126,-0.049138685996598465,3008.0,0.1310022162029057,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),全期 2010-2026,0 全部觸發(不分閘),12m,False,7440,1704,12,2074,-0.2808988548590375,0.43091397849462365,0.029166666666666667,0.2200268817204301,11.705683397360184,高,0.4452956989247312,-0.057979093768720846,0.041646082794218366,-0.33335779853646563,0.25890722203666433,1.5313258890721428,1.009011690323668,75.0,0.9262586827507859,372.0,2.319909745863699,0.003102310292757041,-0.05786217953382668,2813.0,0.14301075268817204,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),全期 2010-2026,1 過三閘(現行①池),1m,False,2918,27,6,1078,-0.08244089000915655,0.035298149417409184,0.0006854009595613434,0.009252912954078136,0.8506280957372951,高,0.49348869088416725,-0.00198661466397375,0.003793004308700976,-0.07006226662824845,0.07289451628452454,1.1111988725336603,1.0679518016203178,30.0,1.376722967140716,146.0,4.139934798852878,-0.0014437551045619296,-0.012537069333743867,1621.0,0.11583276216586703,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),全期 2010-2026,1 過三閘(現行①池),3m,False,2817,128,6,1051,-0.1308613362314968,0.11963081292154774,0.0010649627263045794,0.025204117855875046,3.644043104313688,高,0.49804756833510827,-0.0011491188897649,0.0167200260028953,-0.131766433133193,0.1346719162979655,1.2246873706272712,1.0294002639632347,29.0,0.6137813548949738,141.0,1.8704757166601629,0.006524755798958972,-0.015321255206034294,1577.0,0.11998580049698261,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),全期 2010-2026,1 過三閘(現行①池),6m,False,2635,310,6,1005,-0.1793721850838068,0.2269449715370019,0.0022770398481973433,0.07020872865275142,3.5697477446936787,高,0.45199240986717265,-0.0309099664830035,0.011752952529856421,-0.1949311185407748,0.16117725632082336,1.3354566040274967,1.0199256602307003,27.0,1.5144355198715658,132.0,4.120366858338423,-0.00610873044664257,-0.0386075647564176,1500.0,0.12827324478178367,,,,
含流動性閘(與①池可比),A2(資料不足當過閘),全期 2010-2026,1 過三閘(現行①池),12m,False,2432,513,6,954,-0.246819981739552,0.3675986842105263,0.013980263157894737,0.1611842105263158,11.705683397360184,高,0.45805921052631576,-0.04231307885176695,0.027617347140990355,-0.2972160277770215,0.2548380790609044,1.3858859827330514,1.0263616721851574,25.0,0.9952930745142549,122.0,2.6494998402372163,0.00013134294877410011,-0.04796073471113128,1401.0,0.13898026315789475,,,,
