事件表,版本,年份段,進場格,期,口徑,樣本N,未成熟,無進場點,簇數,可信度,勝率,平均超額,中位超額,贏家數,輸家數,贏家平均,輸家平均,贏家中位,輸家中位,平均盈虧比(贏家平均/|輸家平均|),中位盈虧比(贏家中位/|輸家中位|)=原表賠率欄,驗算平均(p x 贏家平均 - (1-p) x |輸家平均|),驗算差(個百分點),最大單筆超額,剔走前三大贏家後平均,前1%事件數,前1%佔總超額比例,前5%事件數,前5%佔總超額比例,剔走前1%後平均,剔走前5%後平均
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,觸發日即買,6m,同公司單注(365 曆日),1019,236,0,572,高,0.41216879293424924,-0.007889491743190282,-0.0541560125453192,420,599,0.28272620552235267,-0.21166009750534065,0.1784747270386544,-0.1825278905456113,1.3357558125249323,0.9777942784807231,-0.007889491743190327,4.5102810375396984e-15,3.397946482669285,-0.015637637382892193,11,-2.400081882179827,51,-6.17493334627575,-0.027117650175005524,-0.059588948722993224
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,觸發日即買,12m,正本(120 日冷卻),1177,513,0,610,高,0.41206457094307564,-0.01527175658779635,-0.092789048745971,485,692,0.3879897154906228,-0.2979044357179023,0.264765759371719,-0.2830755350640195,1.3023965707513863,0.9353184100202808,-0.015271756587796365,1.3877787807814457e-15,3.061586771067589,-0.0222812126054772,12,-1.4791348010789025,59,-4.253130917472347,-0.03825072513493121,-0.08445821081445647
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,觸發日即買,12m,同公司單注(365 曆日),883,372,0,505,高,0.39977349943374857,-0.020137853902005967,-0.0988333027588066,353,530,0.38515114581318605,-0.2900756216368414,0.2585513973102853,-0.27334519067018775,1.3277611666911255,0.9458787135649579,-0.02013785390200601,4.163336342344337e-15,3.061586771067589,-0.029505694420983178,9,-1.1433864009625048,45,-3.235287601474486,-0.043607674531977336,-0.08986959356342294
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,跌勢衰竭,1m,正本(120 日冷卻),1615,42,38,808,高,0.5102167182662539,0.007034464130462023,0.0026525432738804,824,791,0.10439720267910149,-0.09439018386458087,0.07362819926028194,-0.0745041299307065,1.1060175794220026,0.988243193078837,0.007034464130462034,1.1275702593849246e-15,0.6301154964506914,0.005921133204339055,17,0.7315902398384176,81,2.4494379677232256,0.0019082052006557937,-0.01073440112134631
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,跌勢衰竭,1m,同公司單注(365 曆日),1194,35,29,655,高,0.5033500837520938,0.006082211201242904,0.0005804132021266001,601,593,0.10017307122903016,-0.08927800275609293,0.0703992523709775,-0.0692588830450031,1.1220353069804048,1.0164653150013032,0.0060822112012428944,9.54097911787244e-16,0.6301154964506914,0.0046612310981945975,12,0.7817000724059602,60,2.7768577199491657,0.0013412259223540765,-0.01137903471709343
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,跌勢衰竭,3m,正本(120 日冷卻),1513,144,38,769,高,0.4897554527428949,0.009176644562845867,-0.0056692974348515,741,772,0.1806966886339687,-0.15545593659868526,0.1174534777478522,-0.1361687590554187,1.1623659577597432,0.8625581856117992,0.009176644562845851,1.5612511283791264e-15,3.1938156933140016,0.005311396607480889,16,1.2040836450197365,76,3.487636432101633,-0.0018928196707300453,-0.024035489928935894
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,跌勢衰竭,3m,同公司單注(365 曆日),1116,113,29,625,高,0.4838709677419355,0.006591022505525911,-0.0082855591905947,540,576,0.17961395824255574,-0.15561797974793953,0.11573156801873344,-0.13358803922243828,1.1541979823506476,0.8663318115331274,0.006591022505525929,1.734723475976807e-15,3.1938156933140016,0.0020195190977013357,12,1.6414881285077827,56,4.732249527567447,-0.004274019895196641,-0.025898928439432093
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,跌勢衰竭,6m,正本(120 日冷卻),1342,315,38,694,高,0.4172876304023845,-0.00358839424843314,-0.0505150629696023,560,782,0.28720237016769556,-0.211827304827758,0.18160307602810727,-0.18590051782742326,1.3558326222449315,0.9768831101196532,-0.003588394248433116,2.3852447794681098e-15,5.028545540148772,-0.01066576705545609,14,-5.214552605315279,68,-13.833798323355703,-0.022535357978779383,-0.05607065247907422
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,跌勢衰竭,6m,同公司單注(365 曆日),1001,228,29,566,高,0.4005994005994006,-0.01403664053410576,-0.0627667595425577,401,600,0.28110223794118555,-0.21128779098175882,0.1697853947899574,-0.18590051782742326,1.3304234789669132,0.91331318908737,-0.014036640534105804,4.5102810375396984e-15,5.028545540148772,-0.023563641463425128,11,-1.4470101775064743,51,-3.500998748506859,-0.03472944449212292,-0.06657061092497676
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,跌勢衰竭,12m,正本(120 日冷卻),1159,498,38,601,高,0.4167385677308024,-0.0005426966808788646,-0.0837522942968438,483,676,0.4049847109289102,-0.29029082963284353,0.2486231851511284,-0.2699055399749153,1.395099912185067,0.9211488773970151,-0.0005426966808788625,2.1684043449710089e-16,4.494961586543262,-0.0094286541252968,12,-49.62395703490775,58,-137.7961266337936,-0.027760882785763427,-0.07929222943200709
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,跌勢衰竭,12m,同公司單注(365 曆日),870,359,29,498,高,0.4068965517241379,-0.00730205486011136,-0.08756836535120015,354,516,0.39374499167699695,-0.28243898213556934,0.24278084561447885,-0.2640393740421372,1.3940886937767014,0.9194872791045712,-0.007302054860111373,1.3010426069826053e-15,2.6381520930745976,-0.016152159902613837,9,-3.1291227274614544,44,-9.662433187728562,-0.030466248770788486,-0.08200505412686131
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,買方回來,1m,正本(120 日冷卻),1599,30,67,806,高,0.47842401500938087,-0.000610216799227126,-0.0060704257008118,765,834,0.10289199989115237,-0.09554930045407163,0.0726322731252593,-0.07580903273213585,1.076847233859239,0.9580952362484121,-0.0006102167992271326,6.613633252161577e-16,0.7141447229496054,-0.0017378388149339443,16,-7.787329685170069,80,-26.774046492764953,-0.005416373805803241,-0.01784078697438331
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,買方回來,1m,同公司單注(365 曆日),1184,24,51,654,高,0.4704391891891892,-0.002045083274193674,-0.008100607813775449,557,627,0.10229866187668468,-0.09473960647840297,0.0726322731252593,-0.076098378019264,1.0797877010393206,0.9544523157493939,-0.002045083274193657,1.691355389077387e-15,0.7141447229496054,-0.003567178062440237,12,-2.4071835074854335,60,-8.01060109833877,-0.007039318446986446,-0.019411100215681692
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,買方回來,3m,正本(120 日冷卻),1475,154,67,757,高,0.4759322033898305,0.009697627928426343,-0.0113245413845222,702,773,0.18708804626694306,-0.15139949195985142,0.126824892822278,-0.1255809339386672,1.2357243993695544,1.009905634912847,0.009697627928426364,2.0816681711721685e-15,3.396805041048303,0.005199414417891204,15,1.283020493466215,74,3.4980466284799028,-0.0027728256688962735,-0.02550468376696324
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,買方回來,3m,同公司單注(365 曆日),1086,122,51,613,高,0.46685082872928174,0.008429772449794013,-0.014291319717367,507,579,0.18735543626203285,-0.1482460678832027,0.1199923135157343,-0.1211523162606479,1.2638138666156253,0.9904252532620346,0.00842977244979401,3.469446951953614e-16,3.396805041048303,0.00323043194910146,11,1.3765669145829211,55,3.9625463932996947,-0.0032068553624481485,-0.026305839841587953
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,買方回來,6m,正本(120 日冷卻),1306,323,67,686,高,0.4280245022970903,-0.00911053796464701,-0.0509593877024669,559,747,0.2706370950077315,-0.21845314416486059,0.1685214684392926,-0.1991088324325219,1.2388793763640642,0.8463786682913961,-0.009110537964647003,6.938893903907228e-16,3.32550096723088,-0.015219530354400719,14,-1.9566812961596347,66,-5.218457658197404,-0.02722884373112959,-0.05966892251369674
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,買方回來,6m,同公司單注(365 曆日),974,234,51,558,高,0.4075975359342916,-0.01602954194553367,-0.05934790374396485,397,577,0.27353124572438414,-0.21525940798532114,0.1667532937529661,-0.194453318328833,1.2707051844304833,0.8575492317954462,-0.016029541945533674,3.469446951953614e-16,3.32550096723088,-0.024131590042238277,10,-1.1073313103769276,49,-3.011861534184717,-0.0341299659609647,-0.06771490472497071
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,買方回來,12m,正本(120 日冷卻),1129,500,67,590,高,0.39769707705934454,-0.008223607167411657,-0.0961157915515968,449,680,0.4121111166224307,-0.28576815272864586,0.2438892649590212,-0.25801563268289607,1.4421170192948518,0.9452499541326772,-0.00822360716741169,3.2959746043559335e-15,3.2587107835514573,-0.015945924412324036,12,-3.085575849582717,57,-9.175678401316217,-0.03395911806440909,-0.08813022639083012
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",驗證年份 2022-2026,買方回來,12m,同公司單注(365 曆日),845,363,51,486,高,0.3881656804733728,-0.015314747983160579,-0.0968227030913929,328,517,0.3978436225639859,-0.2774345652741936,0.24492367663642683,-0.2472211829931418,1.434008852396564,0.9907066767948494,-0.01531474798316057,8.673617379884035e-16,2.614167005250864,-0.024108653070206543,9,-1.535593963627912,43,-4.564329459923617,-0.03925003019951447,-0.08978525729555518
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,觸發日即買,1m,正本(120 日冷卻),2857,22,0,1645,高,0.49492474623731186,0.0006501745307566719,-0.0015539014555955,1414,1443,0.09409659281674677,-0.09091824920894533,0.06793277015962296,-0.0684353860406796,1.0349582579455208,0.992655614147367,0.0006501745307566781,6.179952383167375e-16,0.914636785560262,-0.00017963775554327444,29,7.805703167199251,143,22.907060157192568,-0.004470270376298049,-0.014993894501876989
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,觸發日即買,1m,同公司單注(365 曆日),2214,19,0,1373,高,0.5013550135501355,0.0020315618092665235,0.0003153552649898,1110,1104,0.09258074216989386,-0.0890097336620164,0.06616188156692344,-0.06690806470490075,1.0401193033723382,0.988847635314691,0.002031561809266516,7.37257477290143e-16,0.914636785560262,0.0009641574237440033,23,2.6068503761808604,111,7.417675127920534,-0.0032986840293950078,-0.013726066941929096
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,觸發日即買,3m,正本(120 日冷卻),2735,144,0,1598,高,0.4928702010968921,0.011968542040601353,-0.003650133134765,1348,1387,0.17760935826652247,-0.14901474582712876,0.1291636489896427,-0.1221579667744772,1.1918911600370488,1.057349368200431,0.011968542040601354,1.734723475976807e-16,1.5379776085719985,0.010412377413798853,28,0.7804716990751427,137,2.4462155860729067,0.002654610700407002,-0.01822185016705643
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,觸發日即買,3m,同公司單注(365 曆日),2114,119,0,1330,高,0.49337748344370863,0.011359755030004045,-0.003344344461365,1043,1071,0.16993506095249172,-0.14306979126052313,0.1209390928138802,-0.1195745636461613,1.1877773739324764,1.0114115337418812,0.011359755030004068,2.2551405187698492e-15,1.5379776085719985,0.00934494303499876,22,0.8151743882677608,106,2.502914253975652,0.0021216533192009316,-0.017973987856944002
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,觸發日即買,6m,正本(120 日冷卻),2541,338,0,1511,高,0.44077134986225897,0.0036920878938018066,-0.0359082348384617,1120,1421,0.2668101633856995,-0.2036916169273984,0.18406032291240199,-0.1743396901157802,1.3098730689579552,1.0557568548513894,0.0036920878938017793,2.732189474663471e-15,3.397946482669285,0.00021499914098661085,26,4.358180282369661,128,12.099983224865186,-0.012526874147812226,-0.04315605092247937
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,觸發日即買,6m,同公司單注(365 曆日),1968,265,0,1258,高,0.4263211382113821,-0.00500194131092034,-0.042958187885457244,839,1129,0.2543953087198966,-0.197769251121244,0.170515082603458,-0.166203915366,1.286323871267215,1.0259390233254393,-0.005001941310920355,1.474514954580286e-15,3.397946482669285,-0.009506233088151447,20,-3.311710269684582,99,-8.633207988743026,-0.021788348019667673,-0.05073706274976168
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,觸發日即買,12m,正本(120 日冷卻),2337,542,0,1408,高,0.45614035087719296,0.02684784437781069,-0.0435374688733123,1066,1271,0.4012629472831468,-0.2871777258008583,0.2721490814033013,-0.2553775234429815,1.3972634756547944,1.0656735868302225,0.02684784437781068,1.0408340855860843e-15,11.705683397360184,0.01860583001895812,24,1.0337039485609532,117,2.6422142578448744,-0.000914267505865443,-0.04641357039768975
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,觸發日即買,12m,同公司單注(365 曆日),1838,395,0,1185,高,0.45266594124047876,0.02182648105924023,-0.04492491894733265,832,1006,0.3902155430029276,-0.28284518846078754,0.2637541237418331,-0.2470158926366372,1.3796082059109358,1.067761757863159,0.021826481059240205,2.42861286636753e-15,11.705683397360184,0.011334968468767383,19,1.3012086277429025,92,3.2182761840685252,-0.006642995196522328,-0.050968353841192214
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,跌勢衰竭,1m,正本(120 日冷卻),2815,37,33,1627,高,0.49733570159857904,0.004795326990488664,-0.0012045476273785,1400,1415,0.0999415399956197,-0.08934226891564805,0.0705974981954659,-0.0698283845905594,1.1186366902096352,1.0110143405066037,0.004795326990488673,8.673617379884035e-16,0.8538246840434487,0.003967346027922706,29,1.1249017551092535,141,3.5093007113920636,-0.0006051792864964065,-0.012667413074600982
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,跌勢衰竭,1m,同公司單注(365 曆日),2179,32,26,1359,高,0.5002294630564479,0.0053790019121844985,9.663136368631696e-05,1090,1089,0.09589021933320425,-0.08521532957441931,0.0661060951523008,-0.0674349860351758,1.125269594239643,0.9802937471925655,0.005379001912184489,9.54097911787244e-16,0.7576747152682597,0.0044365572604896045,22,0.9748274258855935,109,3.060816673744167,0.00013678435032034425,-0.011668846932273476
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,跌勢衰竭,3m,正本(120 日冷卻),2691,161,33,1580,高,0.4868078781122259,0.009694148722890447,-0.0064923170183032,1310,1381,0.17496359377761284,-0.14707846027181365,0.11897264118108744,-0.1208712516170208,1.1895935914359252,0.9842922910904482,0.009694148722890442,5.204170427930421e-16,3.1938156933140016,0.007256994867001535,27,1.0574263834182074,135,3.1286706551508696,-0.0005623421302049923,-0.0217255610000439
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,跌勢衰竭,3m,同公司單注(365 曆日),2079,132,26,1315,高,0.4785954785954786,0.007067696399219103,-0.0104568664141279,995,1084,0.16860589654704655,-0.1412076810427443,0.1145460971634313,-0.1138570699105001,1.1940277986436776,1.0060516861488955,0.007067696399219087,1.6479873021779667e-15,3.1938156933140016,0.003908279770317149,21,1.5197706415055323,104,4.169726693898307,-0.0037110666127291437,-0.02358235062849843
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,跌勢衰竭,6m,正本(120 日冷卻),2497,355,33,1497,高,0.4409291149379255,0.0020894504527627675,-0.0359623350614105,1101,1396,0.26736078589311557,-0.2071252632433894,0.1720491627539671,-0.18254802072655923,1.2908168791507795,0.9424871443097238,0.0020894504527627783,1.0842021724855044e-15,5.028545540148772,-0.0020032623174849,25,8.127514240948406,125,22.415451425504052,-0.015043200599103274,-0.047104583523952304
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,跌勢衰竭,6m,同公司單注(365 曆日),1943,268,26,1249,高,0.4297478126608338,-0.008782056782668949,-0.0445958432256992,835,1108,0.2514484971343643,-0.20489443270389887,0.1592456323459348,-0.17958198632109557,1.2272100018341765,0.8867572723090443,-0.008782056782668926,2.2551405187698492e-15,5.028545540148772,-0.014060324911897796,20,-2.0293871787041753,98,-5.116185186520006,-0.026880945490168895,-0.05656571714005339
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,跌勢衰竭,12m,正本(120 日冷卻),2326,526,33,1400,高,0.4595872742906277,0.03908437902182323,-0.039897342616886655,1069,1257,0.41705950184337937,-0.2823598582862464,0.2666091649401667,-0.2527622930352476,1.4770495507919517,1.0547821897745964,0.03908437902182327,3.469446951953614e-15,9.987976510363495,0.031069534152079137,24,0.8112895964684855,117,2.004373702273683,0.00745252515527001,-0.041334486211017374
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,跌勢衰竭,12m,同公司單注(365 曆日),1830,381,26,1178,高,0.45081967213114754,0.028835635967164576,-0.04622301509435045,825,1005,0.40198725417764997,-0.27748285659368166,0.2599285586211346,-0.2483862886365465,1.4486922151240507,1.0464690303476352,0.02883563596716457,6.938893903907228e-16,9.987976510363495,0.01862806570904778,19,1.0713672014335271,92,2.5832519777652903,-0.0020795091729290155,-0.048070749220652416
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,買方回來,1m,正本(120 日冷卻),2781,32,72,1617,高,0.48723480762315713,-0.0007925238994671026,-0.0033188474667409,1355,1426,0.09310184986020258,-0.09001193234571704,0.0624101909235021,-0.07109076329064574,1.0343278655836186,0.8778945116729975,-0.0007925238994670944,8.239936510889834e-16,0.9102662588263796,-0.0017300195300513467,28,-6.524364957905809,140,-20.035937861833762,-0.006023889509181684,-0.01755524256812643
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,買方回來,1m,同公司單注(365 曆日),2151,27,59,1348,高,0.48303114830311483,-0.0023871740103884355,-0.0048548871201177,1039,1112,0.08876784379239866,-0.08755809442144578,0.0579018091881404,-0.06911108147007125,1.0138165337990335,0.8378078877728884,-0.002387174010388418,1.734723475976807e-15,0.9102662588263796,-0.0035635567466083397,22,-2.1235189766869715,108,-6.352500739259205,-0.007533433783861852,-0.018479541777942723
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,買方回來,3m,正本(120 日冷卻),2615,198,72,1560,高,0.464244741873805,0.0006027810205692246,-0.0151420417542137,1214,1401,0.1704174214954832,-0.1465456654723255,0.12357558487398496,-0.1235992501527911,1.1628963637117318,0.9998085321814097,0.0006027810205692374,1.2793585635328952e-15,3.396805041048303,-0.0018454542314444364,27,16.859854708712014,131,47.024463008949034,-0.009659756858710693,-0.029205752548041794
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,買方回來,3m,同公司單注(365 曆日),2016,162,59,1293,高,0.4469246031746032,-0.005270228658070818,-0.021186364943564,901,1115,0.16222127840727688,-0.14061538369473292,0.1136786771261262,-0.117778713534604,1.153652425110534,0.9651886466965596,-0.00527022865807078,3.816391647148976e-15,3.396805041048303,-0.008367197738161875,21,-1.9418177697176535,101,-5.193496605308314,-0.01566725286749099,-0.03436268663121032
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,買方回來,6m,正本(120 日冷卻),2463,350,72,1486,高,0.439301664636622,-0.005572284159937631,-0.0404284010001306,1082,1381,0.25740951804374484,-0.21161595540134567,0.17712813006297373,-0.1895992113055846,1.2163993851765489,0.9342239814357101,-0.005572284159937657,2.6020852139652106e-15,3.32550096723088,-0.008754561085887659,25,-2.718433420360114,124,-7.699652085274829,-0.02093263860424954,-0.051046894929212785
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,買方回來,6m,同公司單注(365 曆日),1917,261,59,1239,高,0.4204486176317162,-0.0182399298837993,-0.0511063420867644,806,1111,0.24158670476191904,-0.2067370203648515,0.16482842236030532,-0.1851638037588755,1.1685701203179018,0.8901762602314468,-0.018239929883799327,2.7755575615628914e-15,3.32550096723088,-0.022349858919853968,20,-0.8298117945574118,96,-2.2103620409197124,-0.033727516944328094,-0.061643791564058144
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,買方回來,12m,正本(120 日冷卻),2286,527,72,1383,高,0.44006999125109364,0.025591278455784412,-0.0547396551978765,1006,1280,0.41017268614513525,-0.2766656716500648,0.2603803435030537,-0.24232719470069242,1.4825572095692965,1.0744990624129473,0.025591278455784433,2.0816681711721685e-15,7.021457922676005,0.0181329505058483,23,1.1233634040041673,115,2.9831473901035155,-0.0031891136686087364,-0.05343962201869955
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",全期 2010-2026,買方回來,12m,同公司單注(365 曆日),1796,382,59,1161,高,0.4292873051224944,0.012947137789436356,-0.06129354322115175,771,1025,0.39029316577368467,-0.2708907037479837,0.2502019705025695,-0.2358043846091233,1.4407772595134312,1.0610573290115537,0.012947137789436264,9.194034422677078e-15,7.021457922676005,0.0043799726432750714,18,2.0858854923901204,90,5.395751563019283,-0.014201439781760718,-0.05991481389769954
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,1m,正本(120 日冷卻),1168,0,0,767,高,0.4854452054794521,-0.007041541328222064,-0.0050109228507282996,567,601,0.09063554447096986,-0.09919280197404871,0.0629268057337426,-0.0684353860406796,0.9137310638193521,0.9195068425030499,-0.007041541328222066,1.734723475976807e-16,0.7289663457738649,-0.008729500442318076,12,-0.7182958684035906,59,-2.0837903522450616,-0.012225051212703505,-0.022869879409084127
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,1m,同公司單注(365 曆日),958,0,0,653,高,0.49373695198329853,-0.004956362937296364,-0.00295017878579475,473,485,0.08731354449551562,-0.09494330358826557,0.0627766815423505,-0.063200029082032,0.9196387864715828,0.993301466062112,-0.0049563629372963575,6.938893903907228e-16,0.7289663457738649,-0.007008946008237815,10,-1.0242602570576178,48,-2.7928035636952853,-0.010138801514719882,-0.019790080823142854
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,3m,正本(120 日冷卻),1168,0,0,767,高,0.5128424657534246,0.019841200735706332,0.004067160297163299,599,569,0.179087879238418,-0.14780161195871247,0.1243885180471868,-0.1206801415594228,1.2116774429256236,1.030728970316446,0.019841200735706332,0.0,1.5292572058180784,0.016630398818489395,12,0.48327040717431136,59,1.5522082946550413,0.010358963282289321,-0.0115393719807915
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,3m,同公司單注(365 曆日),958,0,0,653,高,0.5187891440501043,0.01722435285146017,0.0061624439186368,497,461,0.1638003060938858,-0.14079787873527636,0.1104402684978755,-0.1190199866730571,1.1633719738197041,0.9279136352220427,0.01722435285146015,2.0816681711721685e-15,1.5292572058180784,0.013462470717577602,10,0.5429786368757451,48,1.6607639463257435,0.007954934109604381,-0.011981560050319027
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,6m,正本(120 日冷卻),1168,0,0,767,高,0.4743150684931507,0.022068334581540363,-0.020026785268405747,554,614,0.2679613820002074,-0.19979607628155663,0.1857265929984005,-0.16548478925778354,1.3411743963509617,1.1223182132412504,0.022068334581540366,3.469446951953614e-16,2.883677630648528,0.01595660899766292,12,0.749824737584541,59,2.04521955419919,0.005578262309144066,-0.02429340454934162
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,6m,同公司單注(365 曆日),958,0,0,653,高,0.4603340292275574,0.013254964058252884,-0.02351258573099285,441,517,0.2537959197945412,-0.19192600592183054,0.1727281857274323,-0.1600474990983745,1.3223633690262362,1.0792307702431732,0.013254964058252883,1.734723475976807e-16,2.883677630648528,0.005771612836486286,10,1.3039605814369841,48,3.248474995080791,-0.0040714864405335645,-0.03137550563226135
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,12m,正本(120 日冷卻),1168,0,0,767,高,0.511986301369863,0.08041212957621993,0.0104632308186969,598,570,0.4169742637386373,-0.2726828813520705,0.28838069582487136,-0.22893653445963724,1.5291545317077204,1.2596534515801123,0.08041212957621993,0.0,11.705683397360184,0.06403773587839444,12,0.4035357573777307,59,0.9706948814677531,0.04846084536288772,0.002481854646308979
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,12m,同公司單注(365 曆日),958,0,0,653,高,0.5062630480167014,0.07110719650590108,0.00602825867895315,485,473,0.4050092515746737,-0.27126594664072623,0.2762746723844103,-0.2302107509440707,1.4930338901369056,1.2000945709591588,0.07110719650590105,2.7755575615628914e-15,11.705683397360184,0.051102920634510884,10,0.49124602433284476,48,1.1097031563278699,0.036557673023464216,-0.00821214853929874
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,1m,正本(120 日冷卻),1168,0,0,767,高,0.5077054794520548,0.012130777406229133,0.0013633224079575,593,575,0.10769857356012437,-0.08642870627944021,0.0728943437177196,-0.0674362559351595,1.2460972539831232,1.0809369931184807,0.012130777406229136,3.469446951953614e-16,0.8538246840434487,0.010151141255595436,12,0.5235675223003022,59,1.5907527539797472,0.0058394911077279945,-0.007547544551518074
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,1m,同公司單注(365 曆日),958,0,0,653,高,0.5146137787056367,0.011396266378611738,0.00233762447128695,493,465,0.10006133903112084,-0.0826077783906076,0.0660210742359648,-0.0651796529715211,1.2112822906093028,1.0129092627236194,0.011396266378611734,3.469446951953614e-16,0.7576747152682597,0.00926777656846639,10,0.5343015101003866,48,1.606569935381752,0.005363207418994373,-0.007277254937704737
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,3m,正本(120 日冷卻),1168,0,0,767,高,0.5051369863013698,0.0220213253392471,0.00271113867220145,590,578,0.18329764842010307,-0.14260329510660932,0.1194045658127238,-0.113805389607762,1.2853675525735286,1.04919956975904,0.022021325339247097,3.469446951953614e-16,1.8661342617849628,0.01807447520804722,12,0.5115037997028046,59,1.5171508940123746,0.010869001578163756,-0.01199422052756166
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,3m,同公司單注(365 曆日),958,0,0,653,高,0.49373695198329853,0.014672450838374438,-0.0024068484752026503,473,485,0.16595511445605834,-0.13286713656608845,0.1088013415499287,-0.1086335003874952,1.2490305635021484,1.0015450221325357,0.014672450838374443,5.204170427930421e-16,1.8661342617849628,0.009834621491410607,10,0.7897631308750019,48,2.1135915507972904,0.0031172290520369086,-0.01720096083210121
