版本,年份段,進場格,期,表,樣本N,未成熟,無進場點,資料不足,可信度,中位超額,p25超額,p75超額,平均超額,中位期內最大跌幅,觸及負33比例,最大單筆超額,剔走前三大贏家後的平均超額,2020年觸發佔比,勝率,勝率下限,勝率上限,平均超額下限,平均超額上限,賠率,簇數,industry_kill,pos_sma200,pos_sma250
"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,12m,軸二 200 日線位置,133,53,19,0,高,-0.1882182603247593,-0.4188936759694546,0.0384783287610457,-0.014811225719250356,-0.3172534802898279,0.47368421052631576,7.021457922676005,-0.1197430220787505,0.08270676691729323,0.2857142857142857,0.20471993557623477,0.37192870261052063,-0.16264799004943006,0.16390158684879552,0.908655902507321,115.0,,線之上,
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,1m,軸二 200 日線位置,307,8,6,0,高,-0.0037504852701798,-0.06476555833067635,0.0753846054569369,0.007474267584301291,-0.0699625910909382,0.019543973941368076,0.6034346044121959,0.0025377647989979213,0.10097719869706841,0.48859934853420195,0.429926153122729,0.5478603389185072,-0.007925738086629162,0.02288595504220653,1.2702403095341337,256.0,,線下 10% 內,
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,1m,軸二 200 日線位置,1224,11,8,0,高,0.0034585207762066,-0.06814317188419278,0.07238425722421313,0.009256846870868876,-0.0699660933980552,0.022058823529411766,0.7576747152682597,0.007685220215976079,0.12745098039215685,0.5138888888888888,0.48347875467485496,0.5429284275896556,0.0008811745928057171,0.017060240578093785,0.9856536875122677,849.0,,線下逾 10%,
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,1m,軸二 200 日線位置,186,7,12,0,高,0.0064784790211234,-0.10685644596267874,0.1019678350012439,0.005979193583683742,-0.09077123992344135,0.043010752688172046,0.6588003368114648,-0.0018493596845947245,0.05913978494623656,0.521505376344086,0.43975407122997484,0.6000246305418717,-0.018348359982131506,0.03049339463755792,0.8883439930135265,152.0,,線之上,
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,3m,軸二 200 日線位置,293,22,6,0,高,-0.0187856898301013,-0.127589189664563,0.1007293712626322,0.009631895943048549,-0.1182785389979462,0.08873720136518772,3.1938156933140016,-0.006834608084274812,0.10580204778156997,0.4641638225255973,0.4060291218848266,0.5233333333333333,-0.02045272815950068,0.04604988488026513,0.97180105474936,247.0,,線下 10% 內,
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,3m,軸二 200 日線位置,1201,34,8,0,高,0.0033927424279951,-0.1254327919816874,0.1254700578108112,0.015941303677175892,-0.1185510389031091,0.09658617818484597,2.921219219496061,0.01167162804765498,0.1298917568692756,0.5062447960033306,0.47622351775380833,0.5357142857142857,0.0022615097173761477,0.030945335166089362,0.9670997715990549,831.0,,線下逾 10%,
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,3m,軸二 200 日線位置,161,32,12,0,高,-0.0429171823170189,-0.1734043121041226,0.1103853268953811,0.002831340689606612,-0.1553869717961319,0.17391304347826086,1.8661342617849628,-0.025560976348385507,0.06832298136645963,0.4409937888198758,0.36477802441731405,0.5229932633021237,-0.04062202429316904,0.05162624748998109,0.8420542608092042,140.0,,線之上,
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,6m,軸二 200 日線位置,268,47,6,0,高,-0.08972098270008905,-0.2445957860114773,0.11155245715545173,-0.006050964764410557,-0.17943670448200288,0.24253731343283583,5.028545540148772,-0.040269129171237254,0.11567164179104478,0.3880597014925373,0.32699436969874235,0.45098407784166294,-0.05736478431793148,0.0572304380797871,0.8575353044923424,223.0,,線下 10% 內,
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,6m,軸二 200 日線位置,1117,118,8,0,高,-0.0295736349327204,-0.1908593487561866,0.1602683536529152,0.009862894982925146,-0.1708824704727352,0.19606087735004477,2.155237513861947,0.005179180585442104,0.1396598030438675,0.4565801253357207,0.4276536399900274,0.4875243072435586,-0.010246110862252203,0.030860172374114096,1.0040278138848486,790.0,,線下逾 10%,
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,6m,軸二 200 日線位置,152,41,12,0,高,-0.11231870711055435,-0.2730180147820612,0.0727968566444945,-0.03131898649491588,-0.2154050593860381,0.3026315789473684,2.4755892741256345,-0.07538375309316964,0.07236842105263158,0.32894736842105265,0.25165456099124117,0.4052331743508214,-0.10304409955920504,0.04820220561379296,0.7793821193530265,133.0,,線之上,
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,12m,軸二 200 日線位置,253,62,6,0,高,-0.1203063505268314,-0.3504872903453512,0.1484779847722093,-0.019974195266138566,-0.2766803240001972,0.42292490118577075,3.3384090940801263,-0.05267887317390209,0.1225296442687747,0.37549407114624506,0.3143884970393591,0.44107575866274473,-0.08645152501549769,0.05730631523464398,0.9925765153539245,208.0,,線下 10% 內,
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,12m,軸二 200 日線位置,1031,204,8,0,高,-0.0189742191838115,-0.24993136859694534,0.26048203625123756,0.06009999977288664,-0.2259223665649309,0.3288069835111542,4.494961586543262,0.049986782466886544,0.1513094083414161,0.4742967992240543,0.43978745047079376,0.5090766177461811,0.024118542296250867,0.09591930024997936,1.216539725582767,735.0,,線下逾 10%,
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,12m,軸二 200 日線位置,135,58,12,0,高,-0.1351043844245693,-0.41830243968584985,0.09283218781484895,0.024166910992656304,-0.3316897532779503,0.5037037037037037,9.987976510363495,-0.1058318175943521,0.08148148148148149,0.3333333333333333,0.2428518907563025,0.42337372262773715,-0.14163973383212888,0.22995158433322696,0.832861465857379,117.0,,線之上,
"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,1m,軸二 250 日線位置(緩衝對照),325,5,0,1,高,-0.0142596423349211,-0.0709027797626917,0.0727454795925437,-0.004409844621240445,-0.0746488394553637,0.036923076923076927,0.7225226504839646,-0.008907870110575852,0.09538461538461539,0.4461538461538462,0.39038295261205475,0.5046153846153846,-0.019090015409976374,0.010217822219451129,1.2771027517791702,279.0,,,線下 10% 內
"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,1m,軸二 250 日線位置(緩衝對照),1145,3,0,2,高,0.00488965029239,-0.0617757359581442,0.0752624433668422,0.009762021707042915,-0.0840802900146758,0.03842794759825328,0.6269893497150107,0.008254207494463173,0.13275109170305677,0.5231441048034935,0.4933650769346843,0.5547847248941901,0.0023785470489264995,0.017980320740071616,1.0755509016079654,807.0,,,線下逾 10%
"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,1m,軸二 250 日線位置(緩衝對照),277,8,0,3,高,-0.0140270346713289,-0.0897913184415143,0.0690504363124835,-0.007057737876996066,-0.0994658999243766,0.036101083032490974,0.7289663457738649,-0.01368502260765698,0.05415162454873646,0.44404332129963897,0.3825533483691881,0.5019991772932947,-0.024042674751512946,0.009508273998150504,1.038610161321965,219.0,,,線之上
"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,3m,軸二 250 日線位置(緩衝對照),317,13,0,1,高,-0.0251670650671564,-0.1460529678930708,0.0940912291029034,-0.01785314620537474,-0.1179371052440766,0.13564668769716087,0.731241176472126,-0.024825162961843426,0.09779179810725552,0.4479495268138801,0.39449107168697367,0.5045592705167173,-0.0406374931236034,0.005642289896789709,0.850203513142001,272.0,,,線下 10% 內
"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,3m,軸二 250 日線位置(緩衝對照),1124,24,0,2,高,0.00863475265090705,-0.11843301355877597,0.14864994179507945,0.027047050720980417,-0.13081119174385974,0.12544483985765126,1.2201125721561443,0.024133690543244646,0.13523131672597866,0.5249110320284698,0.49153668171238646,0.5586147179518589,0.011968277246904122,0.04228784591319,1.0757112479702586,789.0,,,線下逾 10%
"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,3m,軸二 250 日線位置(緩衝對照),240,45,0,3,高,-0.0163451622969968,-0.15624279146140232,0.11322528850722227,0.003953044344985694,-0.1530923428405298,0.13333333333333333,1.5379776085719985,-0.009455654934790142,0.0625,0.45,0.38396624472573837,0.5157511561054867,-0.028250395304775675,0.0366037716473399,0.8695370528203055,200.0,,,線之上
"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,6m,軸二 250 日線位置(緩衝對照),290,40,0,1,高,-0.0733377262200393,-0.22888861014227438,0.10380044855041373,-0.032387420348629826,-0.1707140601194827,0.2689655172413793,3.397946482669285,-0.051987004812145556,0.10689655172413794,0.3896551724137931,0.33215516153457847,0.4492891530013539,-0.07103595081405384,0.012872257958870656,0.9416549979008891,251.0,,,線下 10% 內
"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,6m,軸二 250 日線位置(緩衝對照),1056,92,0,2,高,-0.0294540758984672,-0.1858548993043745,0.16726805162648029,0.019893720113915662,-0.17766053622966033,0.22537878787878787,3.5697477446936787,0.013423053948313531,0.14393939393939395,0.45075757575757575,0.4182787687608427,0.48166582731800117,-0.0032026935743497825,0.04271711016064905,1.076900723610215,748.0,,,線下逾 10%
"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,6m,軸二 250 日線位置(緩衝對照),221,64,0,3,高,-0.0512396085857318,-0.2289165002324124,0.1257435270720195,-0.0008988451447572045,-0.1896758629264315,0.2669683257918552,2.883677630648528,-0.03232460238828509,0.06787330316742081,0.416289592760181,0.3537720400428442,0.48095238095238096,-0.05463666032553615,0.056545632597317,0.9376042650816162,184.0,,,線之上
"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,12m,軸二 250 日線位置(緩衝對照),271,59,0,1,高,-0.173351452237932,-0.36763412405203943,0.13413184588276644,-0.07895442918575385,-0.296848538143164,0.43911439114391143,2.4576013817173674,-0.10171070866965871,0.11439114391143912,0.36531365313653136,0.30685195920841124,0.42700729927007297,-0.1304839708800038,-0.023153026048495465,0.7968014750025864,234.0,,,線下 10% 內
"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,12m,軸二 250 日線位置(緩衝對照),957,191,0,2,高,-0.0012730635877994,-0.2531672623098173,0.2923686791694539,0.0675061672699636,-0.233436201124407,0.34796238244514105,3.3397619190827053,0.058529853136316104,0.1588296760710554,0.4994775339602926,0.46177856941663775,0.5377982669752953,0.03157932233691301,0.10305373288761939,1.1602243400874777,689.0,,,線下逾 10%
"A(淨現金 N2, gatefix)",全期 2010-2026,觸發日即買,12m,軸二 250 日線位置(緩衝對照),198,87,0,3,高,-0.15850644010232362,-0.4134311804020742,0.18431203331533744,0.0017256568404325396,-0.31038833390916953,0.4797979797979798,11.705683397360184,-0.08785154406775782,0.07575757575757576,0.35353535353535354,0.27860055393137406,0.42857142857142855,-0.11658560426887096,0.16340564595472376,0.8749289472079044,164.0,,,線之上
"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,1m,軸二 250 日線位置(緩衝對照),321,0,10,0,高,-0.0183441100519894,-0.0793262949979405,0.046436703171768,-0.014653553344270258,-0.074687218693617,0.024922118380062305,0.3628620400465205,-0.01810421910792303,0.09657320872274143,0.4517133956386293,0.3948780009799118,0.5081642903118843,-0.028790093410071473,-0.0001587089100639965,0.7324141091699861,275.0,,,線下 10% 內
"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,1m,軸二 250 日線位置(緩衝對照),1125,7,18,0,高,0.00031716630088,-0.0661543962584797,0.0675420112837841,0.004606739966554071,-0.0760985377773659,0.018666666666666668,0.560873599843575,0.0032195944842464273,0.1351111111111111,0.5013333333333333,0.4708289731305346,0.531018131405025,-0.002825694044837247,0.012164504578501522,1.0124632097745225,794.0,,,線下逾 10%
"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,1m,軸二 250 日線位置(緩衝對照),255,10,23,0,高,-0.0130031680229153,-0.10310438862347199,0.0666589233591452,-0.012613430082015514,-0.1009967615509338,0.054901960784313725,0.7141447229496054,-0.01923480227424455,0.058823529411764705,0.47058823529411764,0.40329218106995884,0.5323318701645697,-0.03177614596319066,0.0066021078063969564,0.830858156494342,207.0,,,線之上
"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,3m,軸二 250 日線位置(緩衝對照),303,18,10,0,高,-0.0259959280361193,-0.15360088339953365,0.10209239110125931,-0.01315564107108742,-0.1329060638488287,0.09900990099009901,3.396805041048303,-0.028815482020601132,0.10231023102310231,0.43234323432343236,0.37416214308978396,0.4918032786885246,-0.043559451742237694,0.02138266711583338,0.9120656911030613,261.0,,,線下 10% 內
"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,3m,軸二 250 日線位置(緩衝對照),1085,47,18,0,高,-0.0025951828623961,-0.1222450885076281,0.1154565851719067,0.009651336505560094,-0.1241976556750906,0.10138248847926268,2.3062305577382016,0.004539566932116263,0.1400921658986175,0.4930875576036866,0.46261370089126685,0.5250711554730692,-0.004439316198379477,0.02608338520535746,0.9662076458192738,768.0,,,線下逾 10%
"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,3m,軸二 250 日線位置(緩衝對照),229,36,23,0,高,-0.0669584507470584,-0.1650613123991853,0.0773014999679329,-0.019987078812053877,-0.1656151680542578,0.1615720524017467,1.4945570917341993,-0.03644660373953395,0.06550218340611354,0.388646288209607,0.3274336283185841,0.4513311676188342,-0.053968843318712795,0.014390150506594096,0.9034937122279533,192.0,,,線之上
"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,6m,軸二 250 日線位置(緩衝對照),282,39,10,0,高,-0.0794126533585275,-0.24047444751355343,0.0998329745768457,-0.04111521067063559,-0.19507504396947015,0.23049645390070922,3.32550096723088,-0.0607142478217853,0.1099290780141844,0.3723404255319149,0.31316636112009777,0.4331134206673733,-0.08116377115228547,0.003924728439331754,0.9068497730151108,243.0,,,線下 10% 內
"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,6m,軸二 250 日線位置(緩衝對照),1019,113,18,0,高,-0.0331482442788785,-0.1991257875048279,0.165967999857849,0.008924898142011872,-0.1722036946684416,0.2070657507360157,1.8745145258363929,0.0040831043969678715,0.1491658488714426,0.4553483807654563,0.42110230804504,0.4877812553915959,-0.01186501371748248,0.029525155812954524,0.9653951766885737,734.0,,,線下逾 10%
"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,6m,軸二 250 日線位置(緩衝對照),211,54,23,0,高,-0.1204585192024034,-0.2611382297676816,0.09332256944838685,-0.040505964598366154,-0.2173890254400911,0.26540284360189575,2.3951213801980296,-0.07096574148081593,0.07109004739336493,0.3459715639810427,0.28281499202551835,0.4102631578947368,-0.09389878898330457,0.018841847065959826,0.8077114306661688,177.0,,,線之上
"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,12m,軸二 250 日線位置(緩衝對照),263,58,10,0,高,-0.1562398362143983,-0.3532857977308158,0.1262669644539379,-0.053062564981955614,-0.2893198609520527,0.44106463878326996,2.614167005250864,-0.07820350352884406,0.11787072243346007,0.34980988593155893,0.2883782188606654,0.40927025628112584,-0.11472958744337164,0.01058577219163587,0.987637580550184,227.0,,,線下 10% 內
"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,12m,軸二 250 日線位置(緩衝對照),940,192,18,0,高,-0.021476508763541298,-0.23247960375588597,0.2344220527776208,0.049748576664394535,-0.21543284225312487,0.324468085106383,3.2587107835514573,0.04091928063962568,0.16170212765957448,0.4787234042553192,0.44191275276745395,0.5166009826559489,0.015386465067666468,0.08593298775784099,1.096135013129617,681.0,,,線下逾 10%
"A(淨現金 N2, gatefix)",全期 2010-2026,買方回來,12m,軸二 250 日線位置(緩衝對照),193,72,23,0,高,-0.1523857614203515,-0.3944264424595002,0.0806118624520944,-0.02002974835896852,-0.3114397528792958,0.47150259067357514,7.021457922676005,-0.09190758569925363,0.07772020725388601,0.31088082901554404,0.24083769633507854,0.3842019396356384,-0.1288889070910223,0.11477584262783436,0.9204652838929782,160.0,,,線之上
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,1m,軸二 250 日線位置(緩衝對照),322,2,7,0,高,0.00461806739458045,-0.06290429531919906,0.07395147721043374,0.006445518497677372,-0.06622409702398925,0.018633540372670808,0.6034346044121959,0.0020156707555586653,0.09627329192546584,0.5124223602484472,0.45537071651090344,0.5693299816433327,-0.008058502784704533,0.021280030255643588,1.0506869789360511,276.0,,,線下 10% 內
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,1m,軸二 250 日線位置(緩衝對照),1134,10,6,0,高,0.00399551422061355,-0.0668775677667172,0.07480478013997482,0.011291034657277904,-0.07001418530133766,0.02204585537918871,0.7576747152682597,0.009599740596919919,0.13403880070546736,0.517636684303351,0.48721668531670925,0.54938912287739,0.0030189814207477426,0.019996971344890698,1.0331621098184383,797.0,,,線下逾 10%
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,1m,軸二 250 日線位置(緩衝對照),261,14,13,0,高,-0.01252613277451,-0.0911894568689432,0.0837440617593006,-0.0005455154510194659,-0.0866830401309877,0.038314176245210725,0.6588003368114648,-0.006201846444939832,0.05747126436781609,0.47509578544061304,0.41063919228030843,0.5415279576707912,-0.01880217111608922,0.018389139029195742,1.0026669637823316,209.0,,,線之上
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,3m,軸二 250 日線位置(緩衝對照),307,17,7,0,高,-0.019093488964363,-0.1389608882033594,0.0974434572624216,-0.0013404926583929788,-0.1172355572187159,0.08794788273615635,3.1938156933140016,-0.016293081534481783,0.10097719869706841,0.43973941368078173,0.3828352279672412,0.49517684887459806,-0.030605687917694233,0.03258346202055315,0.8857273643900144,266.0,,,線下 10% 內
"A(淨現金 N2, gatefix)",全期 2010-2026,跌勢衰竭,3m,軸二 250 日線位置(緩衝對照),1115,29,6,0,高,0.0098000008287681,-0.1179300392388303,0.13254127855283043,0.020978433120810883,-0.1170977087289563,0.0968609865470852,2.921219219496061,0.016392138142541878,0.13632286995515694,0.515695067264574,0.48366518449111745,0.5451238753689198,0.0058596947093821185,0.03504364771869795,1.0060728500071106,782.0,,,線下逾 10%
