combo,decide_month,holding_month,picks,spy_fill_w,score_top
MAX10x100-low,2018-06,2018-07,XLF|XLI|XLB,0.0,-0.0310|-0.0270|-0.0068
MAX10x100-low,2018-07,2018-08,XLB|XLF|XLI,0.0,0.0082|0.0128|0.0140
MAX10x100-low,2018-08,2018-09,XLE|XLB|XLF,0.0,-0.0073|0.0096|0.0261
MAX10x100-low,2018-09,2018-10,XLE|XLB|XLF,0.0,0.0067|0.0115|0.0196
MAX10x100-low,2018-10,2018-11,XLB|XLE|XLY,0.0,-0.0997|-0.0783|-0.0601
MAX10x100-low,2018-11,2018-12,XLE|XLK|XLY,0.0,-0.0915|-0.0773|-0.0584
MAX10x100-low,2018-12,2019-01,XLE|XLI|XLF,0.0,-0.1680|-0.1243|-0.1220
MAX10x100-low,2019-01,2019-02,XLE|XLK|XLP,0.0,-0.0573|-0.0378|-0.0213
MAX10x100-low,2019-02,2019-03,XLE|XLP|XLV,0.0,0.0148|0.0166|0.0275
MAX10x100-low,2019-03,2019-04,XLF|XLV|XLP,0.0,0.0133|0.0197|0.0339
MAX10x100-low,2019-04,2019-05,XLV|XLU|XLE,0.0,-0.0195|0.0379|0.0548
MAX10x100-low,2019-05,2019-06,XLE|XLB|XLV,0.0,-0.0415|-0.0194|-0.0133
MAX10x100-low,2019-06,2019-07,XLE|XLI|XLF,0.0,-0.0192|0.0188|0.0216
MAX10x100-low,2019-07,2019-08,XLE|XLV|XLU,0.0,-0.0140|0.0171|0.0245
MAX10x100-low,2019-08,2019-09,XLE|XLF|XLI,0.0,-0.0779|-0.0244|-0.0184
MAX10x100-low,2019-09,2019-10,XLE|XLV|XLY,0.0,0.0031|0.0032|0.0199
MAX10x100-low,2019-10,2019-11,XLE|XLB|XLY,0.0,-0.0178|0.0107|0.0123
MAX10x100-low,2019-11,2019-12,XLE|XLY|XLU,0.0,0.0026|0.0072|0.0112
MAX10x100-low,2019-12,2020-01,XLU|XLP|XLY,0.0,0.0252|0.0355|0.0357
MAX10x100-low,2020-01,2020-02,XLE|XLB|XLY,0.0,-0.0231|0.0115|0.0314
MAX10x100-low,2020-02,2020-03,XLE|XLB|XLF,0.0,-0.0954|-0.0212|-0.0064
MAX10x100-low,2020-03,2020-04,XLE|XLF|XLI,0.0,-0.4644|-0.2925|-0.2740
MAX10x100-low,2020-04,2020-05,XLE|XLF|XLI,0.0,-0.2320|-0.1682|-0.1435
MAX10x100-low,2020-05,2020-06,XLF|XLE|XLI,0.0,-0.1001|-0.0703|-0.0661
MAX10x100-low,2020-06,2020-07,XLU|XLF|XLP,0.0,-0.0300|-0.0024|0.0092
MAX10x100-low,2020-07,2020-08,XLE|XLU|XLF,0.0,0.0507|0.0579|0.0742
MAX10x100-low,2020-08,2020-09,XLE|XLU|XLV,0.0,-0.0217|0.0167|0.0518
MAX10x100-low,2020-09,2020-10,XLE|XLF|XLU,0.0,-0.1401|0.0014|0.0015
MAX10x100-low,2020-10,2020-11,XLE|XLV|XLF,0.0,-0.1454|0.0091|0.0113
MAX10x100-low,2020-11,2020-12,XLV|XLP|XLK,0.0,0.0302|0.0443|0.0502
MAX10x100-low,2020-12,2021-01,XLU|XLP|XLV,0.0,0.0049|0.0316|0.0424
MAX10x100-low,2021-01,2021-02,XLP|XLU|XLI,0.0,0.0017|0.0145|0.0490
MAX10x100-low,2021-02,2021-03,XLU|XLP|XLV,0.0,-0.0276|-0.0085|0.0299
MAX10x100-low,2021-03,2021-04,XLU|XLK|XLV,0.0,0.0148|0.0165|0.0210
MAX10x100-low,2021-04,2021-05,XLP|XLV|XLY,0.0,0.0454|0.0604|0.0651
MAX10x100-low,2021-05,2021-06,XLY|XLK|XLU,0.0,0.0047|0.0159|0.0329
MAX10x100-low,2021-06,2021-07,XLU|XLB|XLP,0.0,0.0063|0.0127|0.0200
MAX10x100-low,2021-07,2021-08,XLE|XLB|XLF,0.0,-0.0419|-0.0081|0.0065
MAX10x100-low,2021-08,2021-09,XLE|XLI|XLB,0.0,-0.0606|0.0095|0.0099
MAX10x100-low,2021-09,2021-10,XLB|XLI|XLU,0.0,-0.0379|-0.0280|-0.0103
MAX10x100-low,2021-10,2021-11,XLP|XLV|XLU,0.0,0.0066|0.0087|0.0126
MAX10x100-low,2021-11,2021-12,XLV|XLU|XLP,0.0,0.0067|0.0100|0.0149
MAX10x100-low,2021-12,2022-01,XLF|XLI|XLE,0.0,0.0039|0.0092|0.0369
MAX10x100-low,2022-01,2022-02,XLY|XLK|XLV,0.0,-0.0633|-0.0374|-0.0179
MAX10x100-low,2022-02,2022-03,XLY|XLK|XLI,0.0,-0.0842|-0.0566|-0.0421
MAX10x100-low,2022-03,2022-04,XLY|XLK|XLF,0.0,-0.0304|-0.0217|0.0042
MAX10x100-low,2022-04,2022-05,XLK|XLF|XLY,0.0,-0.0803|-0.0569|-0.0562
MAX10x100-low,2022-05,2022-06,XLY|XLK|XLF,0.0,-0.1653|-0.1031|-0.0902
MAX10x100-low,2022-06,2022-07,XLY|XLF|XLK,0.0,-0.1518|-0.1224|-0.1125
MAX10x100-low,2022-07,2022-08,XLB|XLF|XLE,0.0,-0.0776|-0.0520|-0.0472
MAX10x100-low,2022-08,2022-09,XLB|XLV|XLF,0.0,-0.0212|-0.0085|0.0107
MAX10x100-low,2022-09,2022-10,XLB|XLK|XLI,0.0,-0.0946|-0.0780|-0.0601
MAX10x100-low,2022-10,2022-11,XLU|XLK|XLY,0.0,-0.0790|-0.0548|-0.0503
MAX10x100-low,2022-11,2022-12,XLY|XLU|XLK,0.0,-0.0595|-0.0100|0.0008
MAX10x100-low,2022-12,2023-01,XLY|XLK|XLU,0.0,-0.1138|-0.0390|0.0090
MAX10x100-low,2023-01,2023-02,XLU|XLY|XLP,0.0,0.0032|0.0060|0.0089
MAX10x100-low,2023-02,2023-03,XLV|XLE|XLU,0.0,-0.0174|-0.0166|-0.0141
MAX10x100-low,2023-03,2023-04,XLF|XLE|XLV,0.0,-0.0888|-0.0662|-0.0359
MAX10x100-low,2023-04,2023-05,XLF|XLI|XLB,0.0,-0.0311|0.0026|0.0033
MAX10x100-low,2023-05,2023-06,XLE|XLF|XLB,0.0,-0.0574|-0.0435|-0.0401
MAX10x100-low,2023-06,2023-07,XLE|XLU|XLF,0.0,-0.0267|-0.0109|0.0024
MAX10x100-low,2023-07,2023-08,XLU|XLP|XLV,0.0,0.0125|0.0177|0.0315
MAX10x100-low,2023-08,2023-09,XLU|XLP|XLB,0.0,-0.0408|-0.0240|0.0091
MAX10x100-low,2023-09,2023-10,XLP|XLU|XLI,0.0,-0.0399|-0.0359|-0.0193
MAX10x100-low,2023-10,2023-11,XLY|XLU|XLB,0.0,-0.0824|-0.0644|-0.0626
MAX10x100-low,2023-11,2023-12,XLE|XLP|XLV,0.0,-0.0302|-0.0119|-0.0071
MAX10x100-low,2023-12,2024-01,XLE|XLP|XLU,0.0,-0.0186|0.0234|0.0295
MAX10x100-low,2024-01,2024-02,XLE|XLU|XLB,0.0,-0.0339|-0.0040|0.0275
MAX10x100-low,2024-02,2024-03,XLU|XLE|XLP,0.0,0.0045|0.0188|0.0502
MAX10x100-low,2024-03,2024-04,XLU|XLY|XLP,0.0,0.0341|0.0406|0.0530
MAX10x100-low,2024-04,2024-05,XLY|XLK|XLV,0.0,-0.0208|-0.0135|-0.0082
MAX10x100-low,2024-05,2024-06,XLY|XLV|XLI,0.0,-0.0082|0.0103|0.0292
MAX10x100-low,2024-06,2024-07,XLE|XLB|XLI,0.0,-0.0073|-0.0009|0.0022
MAX10x100-low,2024-07,2024-08,XLE|XLB|XLI,0.0,0.0005|0.0082|0.0202
MAX10x100-low,2024-08,2024-09,XLE|XLB|XLY,0.0,-0.0126|0.0276|0.0311
MAX10x100-low,2024-09,2024-10,XLE|XLK|XLV,0.0,-0.0179|0.0213|0.0371
MAX10x100-low,2024-10,2024-11,XLV|XLE|XLP,0.0,-0.0051|0.0023|0.0177
MAX10x100-low,2024-11,2024-12,XLV|XLB|XLP,0.0,-0.0425|0.0072|0.0098
MAX10x100-low,2024-12,2025-01,XLB|XLV|XLE,0.0,-0.0750|-0.0707|-0.0533
MAX10x100-low,2025-01,2025-02,XLB|XLP|XLV,0.0,-0.0254|-0.0241|-0.0111
MAX10x100-low,2025-02,2025-03,XLB|XLI|XLK,0.0,-0.0151|-0.0059|0.0032
MAX10x100-low,2025-03,2025-04,XLY|XLK|XLI,0.0,-0.0884|-0.0740|-0.0247
MAX10x100-low,2025-04,2025-05,XLY|XLK|XLE,0.0,-0.1048|-0.0984|-0.0671
MAX10x100-low,2025-05,2025-06,XLV|XLE|XLB,0.0,-0.0615|-0.0442|0.0105
MAX10x100-low,2025-06,2025-07,XLV|XLP|XLE,0.0,-0.0372|0.0020|0.0135
MAX10x100-low,2025-07,2025-08,XLV|XLP|XLE,0.0,-0.0160|0.0057|0.0250
MAX10x100-low,2025-08,2025-09,XLP|XLV|XLE,0.0,0.0076|0.0206|0.0400
MAX10x100-low,2025-09,2025-10,XLP|XLB|XLV,0.0,-0.0234|0.0109|0.0196
MAX10x100-low,2025-10,2025-11,XLP|XLB|XLF,0.0,-0.0177|-0.0127|0.0016
MAX10x100-low,2025-11,2025-12,XLB|XLP|XLF,0.0,-0.0257|-0.0201|-0.0143
MAX10x100-low,2025-12,2026-01,XLU|XLP|XLE,0.0,-0.0141|-0.0004|0.0097
MAX10x100-low,2026-01,2026-02,XLU|XLF|XLK,0.0,-0.0092|0.0001|0.0148
MAX10x100-low,2026-02,2026-03,XLF|XLK|XLY,0.0,-0.0264|-0.0251|-0.0196
MAX10x100-low,2026-03,2026-04,XLY|XLF|XLK,0.0,-0.0728|-0.0666|-0.0528
MAX10x100-low,2026-04,2026-05,XLV|XLF|XLP,0.0,-0.0435|-0.0033|0.0051
MAX10x100-low,2026-05,2026-06,XLV|XLU|XLB,0.0,-0.0178|-0.0090|-0.0030
MAX10x100-low,2026-06,2026-07,XLE|XLU|XLP,0.0,-0.0463|0.0002|0.0003
MAX20x100-low,2000-05,2000-06,XLK|XLV|XLY,0.0,-0.0840|-0.0273|-0.0038
MAX20x100-low,2000-06,2000-07,XLB|XLY|XLK,0.0,-0.0510|-0.0499|-0.0106
MAX20x100-low,2000-07,2000-08,XLB|XLY|XLE,0.0,-0.0696|-0.0091|-0.0067
MAX20x100-low,2000-08,2000-09,XLY|XLB|XLU,0.0,-0.0386|-0.0315|0.0036
MAX20x100-low,2000-09,2000-10,XLB|XLK|XLY,0.0,-0.0881|-0.0318|-0.0285
MAX20x100-low,2000-10,2000-11,XLK|XLY|XLB,0.0,-0.1550|-0.0889|-0.0671
MAX20x100-low,2000-11,2000-12,XLK|XLY|XLV,0.0,-0.1714|-0.0439|-0.0259
MAX20x100-low,2000-12,2001-01,XLK|XLV|XLE,0.0,-0.2169|-0.0383|-0.0177
MAX20x100-low,2001-01,2001-02,XLK|XLU|XLE,0.0,-0.1084|-0.0209|-0.0176
MAX20x100-low,2001-02,2001-03,XLK|XLU|XLI,0.0,-0.1219|-0.0123|-0.0042
MAX20x100-low,2001-03,2001-04,XLK|XLI|XLP,0.0,-0.2066|-0.0746|-0.0615
MAX20x100-low,2001-04,2001-05,XLK|XLP|XLI,0.0,-0.1492|-0.0527|-0.0522
MAX20x100-low,2001-05,2001-06,XLK|XLP|XLF,0.0,-0.0254|0.0017|0.0241
MAX20x100-low,2001-06,2001-07,XLK|XLU|XLE,0.0,-0.0216|-0.0089|-0.0088
MAX20x100-low,2001-07,2001-08,XLE|XLK|XLP,0.0,-0.0624|-0.0309|-0.0118
MAX20x100-low,2001-08,2001-09,XLK|XLE|XLU,0.0,-0.0909|-0.0651|-0.0378
MAX20x100-low,2001-09,2001-10,XLK|XLI|XLV,0.0,-0.1899|-0.1180|-0.1165
MAX20x100-low,2001-10,2001-11,XLV|XLK|XLI,0.0,-0.1113|-0.1107|-0.0919
MAX20x100-low,2001-11,2001-12,XLE|XLU|XLV,0.0,-0.0604|-0.0466|-0.0206
MAX20x100-low,2001-12,2002-01,XLU|XLE|XLP,0.0,-0.0412|-0.0406|0.0068
MAX20x100-low,2002-01,2002-02,XLE|XLU|XLP,0.0,-0.0226|-0.0192|-0.0052
MAX20x100-low,2002-02,2002-03,XLK|XLU|XLI,0.0,-0.0636|-0.0399|-0.0186
MAX20x100-low,2002-03,2002-04,XLK|XLU|XLP,0.0,-0.0554|0.0199|0.0231
MAX20x100-low,2002-04,2002-05,XLK|XLI|XLU,0.0,-0.1153|-0.0092|-0.0055
MAX20x100-low,2002-05,2002-06,XLK|XLI|XLU,0.0,-0.1162|-0.0256|-0.0253
MAX20x100-low,2002-06,2002-07,XLK|XLI|XLP,0.0,-0.1537|-0.0689|-0.0628
MAX20x100-low,2002-07,2002-08,XLK|XLU|XLP,0.0,-0.1894|-0.1831|-0.1371
MAX20x100-low,2002-08,2002-09,XLK|XLE|XLY,0.0,-0.1312|-0.1010|-0.1004
MAX20x100-low,2002-09,2002-10,XLK|XLU|XLB,0.0,-0.1428|-0.1226|-0.1002
MAX20x100-low,2002-10,2002-11,XLU|XLB|XLI,0.0,-0.1553|-0.0839|-0.0761
MAX20x100-low,2002-11,2002-12,XLU|XLP|XLI,0.0,-0.0351|-0.0228|-0.0076
MAX20x100-low,2002-12,2003-01,XLP|XLY|XLI,0.0,-0.0240|-0.0181|-0.0018
MAX20x100-low,2003-01,2003-02,XLY|XLP|XLE,0.0,-0.0208|-0.0107|-0.0022
MAX20x100-low,2003-02,2003-03,XLY|XLF|XLI,0.0,-0.0672|-0.0527|-0.0510
MAX20x100-low,2003-03,2003-04,XLF|XLP|XLB,0.0,-0.0462|-0.0440|-0.0428
MAX20x100-low,2003-04,2003-05,XLP|XLE|XLK,0.0,-0.0112|0.0051|0.0063
MAX20x100-low,2003-05,2003-06,XLP|XLV|XLE,0.0,0.0194|0.0479|0.0528
MAX20x100-low,2003-06,2003-07,XLP|XLE|XLV,0.0,0.0590|0.0773|0.0803
MAX20x100-low,2003-07,2003-08,XLE|XLP|XLU,0.0,0.0115|0.0340|0.0383
MAX20x100-low,2003-08,2003-09,XLV|XLU|XLE,0.0,-0.0133|-0.0061|0.0180
MAX20x100-low,2003-09,2003-10,XLV|XLE|XLU,0.0,-0.0064|0.0155|0.0164
MAX20x100-low,2003-10,2003-11,XLV|XLE|XLU,0.0,-0.0198|0.0199|0.0283
MAX20x100-low,2003-11,2003-12,XLV|XLE|XLU,0.0,-0.0022|0.0058|0.0215
MAX20x100-low,2003-12,2004-01,XLP|XLV|XLK,0.0,0.0245|0.0353|0.0379
MAX20x100-low,2004-01,2004-02,XLP|XLY|XLV,0.0,0.0235|0.0546|0.0580
MAX20x100-low,2004-02,2004-03,XLY|XLK|XLI,0.0,0.0341|0.0374|0.0454
MAX20x100-low,2004-03,2004-04,XLK|XLI|XLV,0.0,-0.0189|-0.0073|0.0039
MAX20x100-low,2004-04,2004-05,XLK|XLF|XLB,0.0,-0.0091|0.0015|0.0055
MAX20x100-low,2004-05,2004-06,XLB|XLK|XLF,0.0,-0.0420|-0.0419|-0.0341
MAX20x100-low,2004-06,2004-07,XLF|XLK|XLU,0.0,-0.0071|0.0008|0.0024
MAX20x100-low,2004-07,2004-08,XLV|XLK|XLY,0.0,-0.0318|-0.0311|-0.0226
MAX20x100-low,2004-08,2004-09,XLK|XLV|XLY,0.0,-0.0527|-0.0414|-0.0317
MAX20x100-low,2004-09,2004-10,XLP|XLK|XLV,0.0,-0.0203|-0.0172|-0.0050
MAX20x100-low,2004-10,2004-11,XLV|XLP|XLF,0.0,-0.0403|-0.0273|0.0022
MAX20x100-low,2004-11,2004-12,XLV|XLP|XLF,0.0,-0.0052|0.0250|0.0345
MAX20x100-low,2004-12,2005-01,XLV|XLP|XLF,0.0,0.0286|0.0319|0.0426
MAX20x100-low,2005-01,2005-02,XLK|XLI|XLE,0.0,0.0067|0.0177|0.0177
MAX20x100-low,2005-02,2005-03,XLK|XLY|XLI,0.0,-0.0095|0.0078|0.0163
MAX20x100-low,2005-03,2005-04,XLK|XLF|XLY,0.0,-0.0299|-0.0176|-0.0145
MAX20x100-low,2005-04,2005-05,XLY|XLK|XLF,0.0,-0.0462|-0.0452|-0.0413
MAX20x100-low,2005-05,2005-06,XLB|XLY|XLI,0.0,-0.0406|-0.0248|-0.0076
MAX20x100-low,2005-06,2005-07,XLB|XLI|XLP,0.0,-0.0340|-0.0032|0.0037
MAX20x100-low,2005-07,2005-08,XLB|XLI|XLP,0.0,-0.0169|0.0031|0.0059
MAX20x100-low,2005-08,2005-09,XLP|XLB|XLI,0.0,0.0002|0.0036|0.0040
MAX20x100-low,2005-09,2005-10,XLY|XLB|XLP,0.0,-0.0154|-0.0124|-0.0024
MAX20x100-low,2005-10,2005-11,XLY|XLB|XLV,0.0,-0.0498|-0.0324|-0.0217
MAX20x100-low,2005-11,2005-12,XLU|XLV|XLY,0.0,-0.0226|-0.0090|-0.0027
MAX20x100-low,2005-12,2006-01,XLU|XLV|XLY,0.0,0.0038|0.0147|0.0148
MAX20x100-low,2006-01,2006-02,XLP|XLU|XLY,0.0,0.0107|0.0193|0.0218
MAX20x100-low,2006-02,2006-03,XLP|XLU|XLY,0.0,0.0070|0.0168|0.0185
MAX20x100-low,2006-03,2006-04,XLU|XLY|XLE,0.0,-0.0004|0.0104|0.0136
MAX20x100-low,2006-04,2006-05,XLV|XLU|XLP,0.0,-0.0217|-0.0214|0.0008
MAX20x100-low,2006-05,2006-06,XLV|XLK|XLU,0.0,-0.0387|-0.0334|-0.0044
MAX20x100-low,2006-06,2006-07,XLK|XLB|XLV,0.0,-0.0613|-0.0392|-0.0341
MAX20x100-low,2006-07,2006-08,XLK|XLY|XLI,0.0,-0.0648|-0.0316|-0.0311
MAX20x100-low,2006-08,2006-09,XLI|XLY|XLB,0.0,-0.0380|-0.0158|-0.0127
MAX20x100-low,2006-09,2006-10,XLE|XLI|XLB,0.0,-0.0376|-0.0027|0.0073
MAX20x100-low,2006-10,2006-11,XLE|XLP|XLB,0.0,-0.0126|0.0279|0.0418
MAX20x100-low,2006-11,2006-12,XLV|XLP|XLE,0.0,0.0140|0.0166|0.0333
MAX20x100-low,2006-12,2007-01,XLV|XLP|XLI,0.0,0.0125|0.0217|0.0435
MAX20x100-low,2007-01,2007-02,XLE|XLU|XLV,0.0,0.0025|0.0235|0.0257
MAX20x100-low,2007-02,2007-03,XLE|XLK|XLP,0.0,0.0176|0.0195|0.0259
MAX20x100-low,2007-03,2007-04,XLF|XLY|XLK,0.0,-0.0185|-0.0111|-0.0085
MAX20x100-low,2007-04,2007-05,XLF|XLY|XLI,0.0,0.0007|0.0091|0.0205
MAX20x100-low,2007-05,2007-06,XLY|XLP|XLF,0.0,0.0137|0.0246|0.0285
MAX20x100-low,2007-06,2007-07,XLU|XLF|XLY,0.0,-0.0081|0.0104|0.0113
MAX20x100-low,2007-07,2007-08,XLF|XLU|XLV,0.0,-0.0229|-0.0138|-0.0013
MAX20x100-low,2007-08,2007-09,XLF|XLY|XLB,0.0,-0.0631|-0.0604|-0.0358
MAX20x100-low,2007-09,2007-10,XLF|XLY|XLV,0.0,-0.0399|-0.0377|-0.0053
MAX20x100-low,2007-10,2007-11,XLY|XLF|XLV,0.0,-0.0151|-0.0085|0.0224
MAX20x100-low,2007-11,2007-12,XLF|XLY|XLI,0.0,-0.0897|-0.0638|-0.0173
MAX20x100-low,2007-12,2008-01,XLF|XLY|XLI,0.0,-0.0741|-0.0522|-0.0020
MAX20x100-low,2008-01,2008-02,XLF|XLY|XLK,0.0,-0.1142|-0.1007|-0.0875
MAX20x100-low,2008-02,2008-03,XLK|XLF|XLV,0.0,-0.1062|-0.0780|-0.0446
MAX20x100-low,2008-03,2008-04,XLF|XLK|XLV,0.0,-0.0991|-0.0815|-0.0765
MAX20x100-low,2008-04,2008-05,XLV|XLF|XLK,0.0,-0.0498|-0.0297|-0.0113
MAX20x100-low,2008-05,2008-06,XLV|XLF|XLP,0.0,-0.0222|-0.0108|0.0192
MAX20x100-low,2008-06,2008-07,XLF|XLY|XLV,0.0,-0.1016|-0.0277|-0.0261
MAX20x100-low,2008-07,2008-08,XLF|XLY|XLI,0.0,-0.1483|-0.0858|-0.0721
MAX20x100-low,2008-08,2008-09,XLE|XLF|XLB,0.0,-0.0999|-0.0793|-0.0651
MAX20x100-low,2008-09,2008-10,XLE|XLB|XLU,0.0,-0.1406|-0.0970|-0.0930
MAX20x100-low,2008-10,2008-11,XLE|XLB|XLI,0.0,-0.3101|-0.2884|-0.2395
MAX20x100-low,2008-11,2008-12,XLB|XLF|XLY,0.0,-0.2855|-0.2846|-0.2347
MAX20x100-low,2008-12,2009-01,XLF|XLB|XLE,0.0,-0.2368|-0.2115|-0.1630
MAX20x100-low,2009-01,2009-02,XLF|XLB|XLI,0.0,-0.2544|-0.1190|-0.0926
MAX20x100-low,2009-02,2009-03,XLF|XLI|XLB,0.0,-0.2700|-0.1170|-0.0860
MAX20x100-low,2009-03,2009-04,XLF|XLI|XLU,0.0,-0.1980|-0.1482|-0.1038
MAX20x100-low,2009-04,2009-05,XLU|XLV|XLP,0.0,-0.0403|-0.0318|-0.0078
MAX20x100-low,2009-05,2009-06,XLU|XLV|XLP,0.0,0.0022|0.0159|0.0410
MAX20x100-low,2009-06,2009-07,XLV|XLU|XLP,0.0,0.0403|0.0540|0.0599
MAX20x100-low,2009-07,2009-08,XLE|XLI|XLB,0.0,0.0143|0.0504|0.0601
MAX20x100-low,2009-08,2009-09,XLE|XLP|XLU,0.0,0.0450|0.0559|0.0643
MAX20x100-low,2009-09,2009-10,XLU|XLP|XLE,0.0,0.0458|0.0560|0.0621
MAX20x100-low,2009-10,2009-11,XLU|XLV|XLP,0.0,0.0260|0.0396|0.0636
MAX20x100-low,2009-11,2009-12,XLU|XLF|XLV,0.0,0.0111|0.0269|0.0476
MAX20x100-low,2009-12,2010-01,XLF|XLE|XLP,0.0,-0.0139|0.0236|0.0381
MAX20x100-low,2010-01,2010-02,XLF|XLP|XLU,0.0,0.0065|0.0187|0.0309
MAX20x100-low,2010-02,2010-03,XLB|XLF|XLE,0.0,-0.0251|-0.0231|-0.0194
MAX20x100-low,2010-03,2010-04,XLU|XLE|XLV,0.0,-0.0013|0.0115|0.0262
MAX20x100-low,2010-04,2010-05,XLV|XLU|XLP,0.0,0.0018|0.0077|0.0327
MAX20x100-low,2010-05,2010-06,XLV|XLB|XLE,0.0,-0.0484|-0.0394|-0.0342
MAX20x100-low,2010-06,2010-07,XLB|XLE|XLF,0.0,-0.0670|-0.0554|-0.0532
MAX20x100-low,2010-07,2010-08,XLF|XLY|XLE,0.0,-0.0524|-0.0518|-0.0490
MAX20x100-low,2010-08,2010-09,XLF|XLY|XLK,0.0,-0.0504|-0.0295|-0.0243
MAX20x100-low,2010-09,2010-10,XLF|XLE|XLK,0.0,0.0061|0.0229|0.0299
MAX20x100-low,2010-10,2010-11,XLF|XLU|XLP,0.0,0.0148|0.0433|0.0510
MAX20x100-low,2010-11,2010-12,XLU|XLF|XLV,0.0,0.0108|0.0245|0.0358
MAX20x100-low,2010-12,2011-01,XLU|XLV|XLP,0.0,0.0043|0.0332|0.0400
MAX20x100-low,2011-01,2011-02,XLU|XLP|XLV,0.0,0.0163|0.0258|0.0326
MAX20x100-low,2011-02,2011-03,XLU|XLP|XLV,0.0,0.0153|0.0176|0.0269
MAX20x100-low,2011-03,2011-04,XLK|XLU|XLP,0.0,0.0058|0.0115|0.0146
MAX20x100-low,2011-04,2011-05,XLF|XLK|XLU,0.0,-0.0001|0.0087|0.0201
MAX20x100-low,2011-05,2011-06,XLF|XLE|XLB,0.0,-0.0279|-0.0047|-0.0001
MAX20x100-low,2011-06,2011-07,XLF|XLE|XLK,0.0,-0.0650|-0.0362|-0.0338
MAX20x100-low,2011-07,2011-08,XLF|XLI|XLE,0.0,-0.0340|-0.0015|0.0152
MAX20x100-low,2011-08,2011-09,XLF|XLI|XLB,0.0,-0.1401|-0.1314|-0.1062
MAX20x100-low,2011-09,2011-10,XLF|XLI|XLB,0.0,-0.1247|-0.0997|-0.0994
MAX20x100-low,2011-10,2011-11,XLB|XLF|XLE,0.0,-0.0607|-0.0538|-0.0400
MAX20x100-low,2011-11,2011-12,XLF|XLB|XLV,0.0,-0.0215|-0.0087|0.0097
MAX20x100-low,2011-12,2012-01,XLB|XLF|XLK,0.0,0.0089|0.0196|0.0271
MAX20x100-low,2012-01,2012-02,XLU|XLP|XLK,0.0,0.0207|0.0396|0.0440
MAX20x100-low,2012-02,2012-03,XLU|XLP|XLV,0.0,0.0092|0.0352|0.0550
MAX20x100-low,2012-03,2012-04,XLU|XLE|XLB,0.0,0.0081|0.0299|0.0391
MAX20x100-low,2012-04,2012-05,XLE|XLU|XLB,0.0,-0.0203|0.0061|0.0124
MAX20x100-low,2012-05,2012-06,XLE|XLB|XLI,0.0,-0.0670|-0.0517|-0.0320
MAX20x100-low,2012-06,2012-07,XLE|XLF|XLI,0.0,-0.0732|-0.0433|-0.0412
MAX20x100-low,2012-07,2012-08,XLI|XLF|XLB,0.0,-0.0152|-0.0139|-0.0090
MAX20x100-low,2012-08,2012-09,XLU|XLB|XLY,0.0,0.0201|0.0246|0.0263
MAX20x100-low,2012-09,2012-10,XLU|XLP|XLI,0.0,-0.0028|0.0299|0.0377
MAX20x100-low,2012-10,2012-11,XLU|XLK|XLP,0.0,0.0050|0.0116|0.0201
MAX20x100-low,2012-11,2012-12,XLU|XLK|XLE,0.0,-0.0421|-0.0382|-0.0137
MAX20x100-low,2012-12,2013-01,XLK|XLU|XLE,0.0,-0.0249|-0.0141|-0.0064
MAX20x100-low,2013-01,2013-02,XLK|XLU|XLP,0.0,-0.0003|0.0083|0.0228
MAX20x100-low,2013-02,2013-03,XLK|XLU|XLB,0.0,0.0158|0.0332|0.0414
MAX20x100-low,2013-03,2013-04,XLK|XLB|XLE,0.0,0.0316|0.0393|0.0581
MAX20x100-low,2013-04,2013-05,XLB|XLE|XLK,0.0,0.0029|0.0132|0.0148
MAX20x100-low,2013-05,2013-06,XLB|XLU|XLE,0.0,0.0371|0.0376|0.0435
MAX20x100-low,2013-06,2013-07,XLU|XLB|XLP,0.0,-0.0238|0.0087|0.0118
MAX20x100-low,2013-07,2013-08,XLU|XLB|XLP,0.0,0.0028|0.0164|0.0217
MAX20x100-low,2013-08,2013-09,XLU|XLP|XLE,0.0,-0.0141|-0.0037|0.0182
MAX20x100-low,2013-09,2013-10,XLU|XLP|XLF,0.0,-0.0139|-0.0034|0.0099
MAX20x100-low,2013-10,2013-11,XLU|XLP|XLF,0.0,0.0131|0.0171|0.0202
MAX20x100-low,2013-11,2013-12,XLU|XLF|XLE,0.0,0.0183|0.0303|0.0354
MAX20x100-low,2013-12,2014-01,XLU|XLE|XLP,0.0,0.0018|0.0227|0.0323
MAX20x100-low,2014-01,2014-02,XLE|XLP|XLU,0.0,0.0049|0.0066|0.0070
MAX20x100-low,2014-02,2014-03,XLP|XLE|XLY,0.0,-0.0139|-0.0068|0.0064
MAX20x100-low,2014-03,2014-04,XLP|XLE|XLY,0.0,0.0125|0.0150|0.0159
MAX20x100-low,2014-04,2014-05,XLY|XLV|XLF,0.0,-0.0140|0.0098|0.0101
MAX20x100-low,2014-05,2014-06,XLY|XLF|XLV,0.0,-0.0051|0.0084|0.0122
MAX20x100-low,2014-06,2014-07,XLY|XLV|XLF,0.0,0.0208|0.0290|0.0313
MAX20x100-low,2014-07,2014-08,XLU|XLI|XLP,0.0,0.0136|0.0148|0.0213
MAX20x100-low,2014-08,2014-09,XLU|XLI|XLP,0.0,-0.0102|-0.0048|0.0033
MAX20x100-low,2014-09,2014-10,XLE|XLI|XLU,0.0,-0.0260|0.0046|0.0070
