window,arm,direction,bar,rsi_kind,style,params,n_periods,start,end,years,cagr_pct,maxdd_pct,exc_spy,t_spy,exc_ew9,t_ew9,exc_spy_h1,exc_spy_h2,exc_spy_pre13,exc_spy_post13,ann_turnover,pct_in_mkt,n_rebal,N,H,E,X
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=35,X=95,H=2",277,2003-07-01,2026-08-03,23.09,12.3647,-47.995,1.1136,1.018,1.2796,2.113,2.4911,-0.307,3.0879,-0.3363,0.67,100.0,85.0,,2.0,35.0,95.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=50,H=2",277,2003-07-01,2026-08-03,23.09,12.0859,-49.85,0.8347,0.57,1.0008,0.859,1.703,-0.0649,2.3825,-0.3064,4.27,99.28,240.0,,2.0,40.0,50.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=55,H=2",277,2003-07-01,2026-08-03,23.09,12.3274,-49.742,1.0762,0.714,1.2423,1.03,2.0729,0.0448,2.597,-0.0417,4.12,99.28,243.0,,2.0,40.0,55.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=60,H=2",277,2003-07-01,2026-08-03,23.09,12.9781,-49.907,1.727,1.172,1.893,1.579,2.3395,1.0906,2.9254,0.856,4.04,99.64,237.0,,2.0,40.0,60.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=65,H=2",277,2003-07-01,2026-08-03,23.09,12.5164,-50.197,1.2652,0.889,1.4313,1.235,2.063,0.438,2.6005,0.2867,3.85,99.64,236.0,,2.0,40.0,65.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=70,H=2",277,2003-07-01,2026-08-03,23.09,12.9525,-48.912,1.7014,1.211,1.8674,1.625,2.0752,1.3118,2.7921,0.9097,3.62,99.64,232.0,,2.0,40.0,70.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=75,H=2",277,2003-07-01,2026-08-03,23.09,12.1651,-48.667,0.914,0.714,1.08,1.077,2.174,-0.3868,2.8572,-0.516,3.34,99.64,224.0,,2.0,40.0,75.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=80,H=2",277,2003-07-01,2026-08-03,23.09,12.7424,-47.386,1.4913,1.277,1.6573,1.843,2.4929,0.4547,3.0746,0.3333,2.92,100.0,211.0,,2.0,40.0,80.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=85,H=2",277,2003-07-01,2026-08-03,23.09,11.8766,-46.607,0.6255,0.532,0.7916,1.047,2.1685,-0.9632,2.5853,-0.8206,2.35,100.0,194.0,,2.0,40.0,85.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=90,H=2",277,2003-07-01,2026-08-03,23.09,12.087,-47.137,0.8359,0.724,1.0019,1.439,2.4032,-0.7776,2.7148,-0.5482,1.61,100.0,163.0,,2.0,40.0,90.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=95,H=2",277,2003-07-01,2026-08-03,23.09,12.2417,-47.995,0.9906,0.916,1.1567,2.105,2.5559,-0.6207,3.137,-0.5866,0.68,100.0,88.0,,2.0,40.0,95.0
主窗,ey_fwd1,買便宜,1M,wilder,甲,"N=1,H=3",277,2003-07-01,2026-08-03,23.09,15.8862,-37.683,4.6351,1.517,4.8011,1.603,4.7166,4.5481,5.4716,4.0733,3.66,100.0,85.0,1.0,3.0,,
主窗,ey_fwd1,買便宜,1M,wilder,甲,"N=2,H=3",277,2003-07-01,2026-08-03,23.09,11.9714,-40.637,0.7203,0.415,0.8864,0.558,2.093,-0.6952,3.5293,-1.3411,3.46,100.0,93.0,2.0,3.0,,
主窗,ey_fwd1,買便宜,1M,wilder,甲,"N=3,H=3",277,2003-07-01,2026-08-03,23.09,11.9928,-46.392,0.7417,0.472,0.9078,0.682,2.1885,-0.7493,3.1243,-1.0108,2.91,100.0,93.0,3.0,3.0,,
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=5,X=50,H=3",277,2003-07-01,2026-08-03,23.09,5.6761,-54.604,-5.575,-2.174,-5.409,-2.201,-5.4748,-5.6771,-4.7184,-6.2909,2.28,65.34,121.0,,3.0,5.0,50.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=5,X=55,H=3",277,2003-07-01,2026-08-03,23.09,5.6831,-54.604,-5.568,-2.172,-5.402,-2.197,-5.6351,-5.495,-4.7716,-6.2388,2.23,65.34,121.0,,3.0,5.0,55.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=5,X=60,H=3",277,2003-07-01,2026-08-03,23.09,6.2467,-49.429,-5.0044,-2.088,-4.8384,-2.111,-4.6627,-5.3584,-3.5973,-6.1215,2.18,65.34,121.0,,3.0,5.0,60.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=5,X=65,H=3",277,2003-07-01,2026-08-03,23.09,6.5793,-49.429,-4.6718,-1.981,-4.5057,-2.003,-4.0927,-5.272,-2.9141,-6.0425,2.13,68.23,120.0,,3.0,5.0,65.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=5,X=70,H=3",277,2003-07-01,2026-08-03,23.09,7.3765,-47.892,-3.8746,-1.66,-3.7086,-1.657,-3.1532,-4.6221,-1.7759,-5.4844,2.21,70.76,123.0,,3.0,5.0,70.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=5,X=75,H=3",277,2003-07-01,2026-08-03,23.09,7.4839,-47.252,-3.7673,-1.646,-3.6012,-1.645,-2.822,-4.7451,-1.3741,-5.5901,2.11,69.68,121.0,,3.0,5.0,75.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=5,X=80,H=3",277,2003-07-01,2026-08-03,23.09,8.7188,-47.241,-2.5324,-1.162,-2.3663,-1.141,-1.3439,-3.7597,-0.8634,-3.8091,1.98,74.37,118.0,,3.0,5.0,80.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=5,X=85,H=3",277,2003-07-01,2026-08-03,23.09,10.0991,-46.256,-1.152,-0.559,-0.9859,-0.496,-1.8652,-0.4014,-1.5559,-0.8615,1.79,81.23,111.0,,3.0,5.0,85.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=5,X=90,H=3",277,2003-07-01,2026-08-03,23.09,11.3113,-45.096,0.0602,-0.033,0.2262,0.072,1.1023,-1.0177,0.2496,-0.0816,1.47,89.17,101.0,,3.0,5.0,90.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=5,X=95,H=3",277,2003-07-01,2026-08-03,23.09,12.5373,-42.871,1.2861,0.925,1.4522,1.174,1.6725,0.8838,1.939,0.8141,0.57,98.19,64.0,,3.0,5.0,95.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=10,X=50,H=3",277,2003-07-01,2026-08-03,23.09,10.5281,-41.929,-0.723,-0.361,-0.5569,-0.275,-0.4329,-1.0249,0.5146,-1.657,3.39,88.45,181.0,,3.0,10.0,50.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=10,X=55,H=3",277,2003-07-01,2026-08-03,23.09,10.0783,-44.657,-1.1728,-0.546,-1.0067,-0.469,-1.6137,-0.7098,-0.9103,-1.386,3.36,88.81,183.0,,3.0,10.0,55.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=10,X=60,H=3",277,2003-07-01,2026-08-03,23.09,9.8437,-45.385,-1.4074,-0.664,-1.2413,-0.58,-1.69,-1.1106,-1.0023,-1.7307,3.26,90.25,182.0,,3.0,10.0,60.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=10,X=65,H=3",277,2003-07-01,2026-08-03,23.09,10.6996,-48.128,-0.5515,-0.272,-0.3854,-0.167,-1.1725,0.1011,-0.4014,-0.6719,3.24,91.7,182.0,,3.0,10.0,65.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=10,X=70,H=3",277,2003-07-01,2026-08-03,23.09,10.6976,-47.462,-0.5535,-0.289,-0.3875,-0.184,-0.343,-0.7727,0.5999,-1.4228,3.15,93.5,178.0,,3.0,10.0,70.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=10,X=75,H=3",277,2003-07-01,2026-08-03,23.09,10.2024,-46.766,-1.0487,-0.588,-0.8827,-0.503,-0.5439,-1.573,0.3591,-2.1128,3.0,92.78,176.0,,3.0,10.0,75.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=10,X=80,H=3",277,2003-07-01,2026-08-03,23.09,11.0095,-47.291,-0.2416,-0.166,-0.0756,-0.043,-0.1243,-0.3639,0.8783,-1.0819,2.82,92.78,168.0,,3.0,10.0,80.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=10,X=85,H=3",277,2003-07-01,2026-08-03,23.09,12.0873,-46.541,0.8361,0.509,1.0022,0.709,0.1312,1.5764,1.0648,0.6754,2.59,96.03,164.0,,3.0,10.0,85.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=10,X=90,H=3",277,2003-07-01,2026-08-03,23.09,11.9465,-45.31,0.6954,0.418,0.8614,0.624,1.7722,-0.4182,1.8281,-0.1414,1.78,99.28,137.0,,3.0,10.0,90.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=10,X=95,H=3",277,2003-07-01,2026-08-03,23.09,12.7031,-43.688,1.452,1.224,1.618,1.767,2.6374,0.2273,3.2279,0.1521,0.58,99.28,71.0,,3.0,10.0,95.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=15,X=50,H=3",277,2003-07-01,2026-08-03,23.09,10.6339,-40.516,-0.6172,-0.42,-0.4512,-0.31,1.3017,-2.5862,2.0424,-2.5896,3.58,95.31,208.0,,3.0,15.0,50.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=15,X=55,H=3",277,2003-07-01,2026-08-03,23.09,10.7185,-40.516,-0.5327,-0.365,-0.3666,-0.249,0.9777,-2.0882,1.6517,-2.1589,3.53,95.31,206.0,,3.0,15.0,55.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=15,X=60,H=3",277,2003-07-01,2026-08-03,23.09,10.6628,-40.918,-0.5883,-0.413,-0.4223,-0.295,0.6907,-1.9084,1.3059,-2.0035,3.47,95.31,207.0,,3.0,15.0,60.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=15,X=65,H=3",277,2003-07-01,2026-08-03,23.09,11.7937,-44.274,0.5426,0.314,0.7086,0.496,1.7605,-0.7153,2.5723,-0.9559,3.34,96.39,204.0,,3.0,15.0,65.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=15,X=70,H=3",277,2003-07-01,2026-08-03,23.09,12.3511,-43.666,1.1,0.677,1.266,0.935,2.529,-0.3729,3.5005,-0.6605,3.2,97.11,205.0,,3.0,15.0,70.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=15,X=75,H=3",277,2003-07-01,2026-08-03,23.09,11.7043,-42.958,0.4532,0.257,0.6192,0.461,2.5744,-1.7196,3.4484,-1.7461,2.96,97.11,195.0,,3.0,15.0,75.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=15,X=80,H=3",277,2003-07-01,2026-08-03,23.09,11.856,-43.975,0.6049,0.352,0.771,0.587,2.2534,-1.0908,3.2609,-1.3476,2.8,97.11,190.0,,3.0,15.0,80.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=15,X=85,H=3",277,2003-07-01,2026-08-03,23.09,12.7582,-43.527,1.5071,1.09,1.6731,1.467,2.5356,0.4429,3.4966,0.0516,2.55,99.28,187.0,,3.0,15.0,85.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=15,X=90,H=3",277,2003-07-01,2026-08-03,23.09,12.5556,-45.043,1.3045,0.998,1.4706,1.421,3.2673,-0.7088,3.2194,-0.0993,1.77,100.0,156.0,,3.0,15.0,90.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=15,X=95,H=3",277,2003-07-01,2026-08-03,23.09,13.124,-44.75,1.8728,1.761,2.0389,2.809,3.4172,0.2827,4.0479,0.2873,0.65,100.0,82.0,,3.0,15.0,95.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=20,X=50,H=3",277,2003-07-01,2026-08-03,23.09,11.129,-41.541,-0.1222,-0.134,0.0439,0.014,1.6032,-1.8957,1.3499,-1.2209,3.62,96.39,225.0,,3.0,20.0,50.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=20,X=55,H=3",277,2003-07-01,2026-08-03,23.09,11.3506,-42.096,0.0995,0.014,0.2656,0.175,1.4579,-1.3015,1.1764,-0.7041,3.53,96.39,223.0,,3.0,20.0,55.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=20,X=60,H=3",277,2003-07-01,2026-08-03,23.09,11.5702,-41.564,0.3191,0.154,0.4851,0.33,1.6697,-1.074,1.4294,-0.5064,3.49,96.39,224.0,,3.0,20.0,60.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=20,X=65,H=3",277,2003-07-01,2026-08-03,23.09,12.6321,-43.903,1.381,0.913,1.5471,1.155,2.5027,0.2215,2.4735,0.5836,3.41,97.47,217.0,,3.0,20.0,65.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=20,X=70,H=3",277,2003-07-01,2026-08-03,23.09,12.8374,-43.588,1.5863,1.081,1.7524,1.409,3.4683,-0.3455,3.5166,0.1753,3.18,98.56,211.0,,3.0,20.0,70.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=20,X=75,H=3",277,2003-07-01,2026-08-03,23.09,12.3664,-43.386,1.1153,0.778,1.2813,1.085,3.4582,-1.2797,3.6778,-0.7625,2.93,98.56,204.0,,3.0,20.0,75.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=20,X=80,H=3",277,2003-07-01,2026-08-03,23.09,12.4456,-44.8,1.1945,0.852,1.3606,1.207,3.0005,-0.6605,3.2088,-0.2834,2.77,98.56,201.0,,3.0,20.0,80.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=20,X=85,H=3",277,2003-07-01,2026-08-03,23.09,13.2215,-44.269,1.9704,1.567,2.1364,2.174,3.3059,0.5925,3.444,0.8998,2.41,100.0,195.0,,3.0,20.0,85.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=20,X=90,H=3",277,2003-07-01,2026-08-03,23.09,12.2834,-45.085,1.0323,0.819,1.1983,1.289,2.9046,-0.8898,2.9158,-0.3524,1.67,100.0,159.0,,3.0,20.0,90.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=20,X=95,H=3",277,2003-07-01,2026-08-03,23.09,13.097,-44.75,1.8459,1.762,2.0119,2.877,3.2294,0.4192,3.9802,0.2897,0.66,100.0,85.0,,3.0,20.0,95.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=25,X=50,H=3",277,2003-07-01,2026-08-03,23.09,12.4035,-45.351,1.1524,0.786,1.3185,1.054,3.254,-1.0005,3.3433,-0.4549,3.67,98.92,236.0,,3.0,25.0,50.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=25,X=55,H=3",277,2003-07-01,2026-08-03,23.09,12.3413,-45.488,1.0902,0.743,1.2562,1.009,3.1722,-1.0431,3.2822,-0.5189,3.59,98.92,236.0,,3.0,25.0,55.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=25,X=60,H=3",277,2003-07-01,2026-08-03,23.09,12.4079,-45.593,1.1568,0.8,1.3228,1.07,3.141,-0.8782,3.262,-0.388,3.48,98.92,233.0,,3.0,25.0,60.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=25,X=65,H=3",277,2003-07-01,2026-08-03,23.09,12.8655,-45.751,1.6144,1.163,1.7804,1.448,3.026,0.159,3.1622,0.4841,3.32,98.56,228.0,,3.0,25.0,65.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=25,X=70,H=3",277,2003-07-01,2026-08-03,23.09,13.5033,-43.613,2.2521,1.704,2.4182,2.156,4.1165,0.3381,4.4662,0.6436,3.09,99.28,222.0,,3.0,25.0,70.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=25,X=75,H=3",277,2003-07-01,2026-08-03,23.09,13.3957,-43.773,2.1446,1.67,2.3106,2.154,4.3437,-0.1063,4.5838,0.3709,2.93,99.28,213.0,,3.0,25.0,75.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=25,X=80,H=3",277,2003-07-01,2026-08-03,23.09,13.4226,-44.405,2.1715,1.666,2.3376,2.159,4.052,0.2412,4.3055,0.6201,2.75,98.92,204.0,,3.0,25.0,80.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=25,X=85,H=3",277,2003-07-01,2026-08-03,23.09,13.2989,-44.014,2.0477,1.704,2.2138,2.328,3.7019,0.3462,3.7911,0.7801,2.33,100.0,197.0,,3.0,25.0,85.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=25,X=90,H=3",277,2003-07-01,2026-08-03,23.09,12.4319,-45.166,1.1808,0.968,1.3469,1.462,2.9049,-0.5915,2.8982,-0.0801,1.68,100.0,168.0,,3.0,25.0,90.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=25,X=95,H=3",277,2003-07-01,2026-08-03,23.09,13.0711,-46.616,1.82,1.701,1.986,2.838,3.1381,0.4599,3.5935,0.5271,0.68,100.0,91.0,,3.0,25.0,95.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=30,X=50,H=3",277,2003-07-01,2026-08-03,23.09,12.8115,-45.026,1.5604,1.079,1.7264,1.403,3.6958,-0.6267,3.2794,0.3037,3.67,99.28,232.0,,3.0,30.0,50.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=30,X=55,H=3",277,2003-07-01,2026-08-03,23.09,12.531,-45.351,1.2798,0.866,1.4459,1.162,3.6721,-1.1645,3.251,-0.1654,3.56,99.28,230.0,,3.0,30.0,55.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=30,X=60,H=3",277,2003-07-01,2026-08-03,23.09,12.7095,-45.456,1.4584,1.023,1.6244,1.331,3.6251,-0.76,3.2115,0.1752,3.48,99.28,230.0,,3.0,30.0,60.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=30,X=65,H=3",277,2003-07-01,2026-08-03,23.09,12.9838,-45.626,1.7327,1.242,1.8987,1.565,3.5507,-0.1347,3.2309,0.6406,3.28,99.64,222.0,,3.0,30.0,65.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=30,X=70,H=3",277,2003-07-01,2026-08-03,23.09,13.8819,-43.997,2.6307,1.999,2.7968,2.514,4.5252,0.6863,4.339,1.3971,3.1,100.0,216.0,,3.0,30.0,70.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=30,X=75,H=3",277,2003-07-01,2026-08-03,23.09,13.4597,-44.156,2.2086,1.738,2.3747,2.278,4.3755,-0.01,4.3023,0.6871,2.93,100.0,210.0,,3.0,30.0,75.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=30,X=80,H=3",277,2003-07-01,2026-08-03,23.09,13.4213,-44.784,2.1702,1.712,2.3363,2.303,3.389,0.9114,4.0728,0.7877,2.72,100.0,200.0,,3.0,30.0,80.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=30,X=85,H=3",277,2003-07-01,2026-08-03,23.09,12.7566,-44.376,1.5055,1.258,1.6716,1.869,3.1185,-0.1543,3.6148,-0.0374,2.23,100.0,187.0,,3.0,30.0,85.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=30,X=90,H=3",277,2003-07-01,2026-08-03,23.09,12.331,-45.436,1.0799,0.868,1.2459,1.387,2.5033,-0.3874,2.7865,-0.1745,1.64,100.0,157.0,,3.0,30.0,90.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=30,X=95,H=3",277,2003-07-01,2026-08-03,23.09,12.8672,-46.616,1.6161,1.495,1.7822,2.608,2.9106,0.2801,3.5935,0.1711,0.69,100.0,88.0,,3.0,30.0,95.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=35,X=50,H=3",277,2003-07-01,2026-08-03,23.09,11.9861,-47.471,0.735,0.47,0.9011,0.77,3.1548,-1.7368,2.7511,-0.7507,3.68,98.92,240.0,,3.0,35.0,50.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=35,X=55,H=3",277,2003-07-01,2026-08-03,23.09,12.0126,-47.8,0.7615,0.485,0.9275,0.793,3.1688,-1.6979,2.7678,-0.7168,3.61,98.92,240.0,,3.0,35.0,55.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=35,X=60,H=3",277,2003-07-01,2026-08-03,23.09,12.5041,-48.243,1.253,0.86,1.419,1.255,3.1422,-0.6862,2.7502,0.1549,3.5,98.92,236.0,,3.0,35.0,60.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=35,X=65,H=3",277,2003-07-01,2026-08-03,23.09,12.9648,-47.66,1.7136,1.232,1.8797,1.68,3.4954,-0.117,3.0234,0.7602,3.26,99.28,220.0,,3.0,35.0,65.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=35,X=70,H=3",277,2003-07-01,2026-08-03,23.09,13.6442,-46.083,2.3931,1.795,2.5591,2.351,4.1476,0.59,3.7712,1.3988,3.06,99.64,215.0,,3.0,35.0,70.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=35,X=75,H=3",277,2003-07-01,2026-08-03,23.09,13.0976,-46.236,1.8464,1.434,2.0125,1.996,3.7779,-0.1353,3.7396,0.4663,2.86,99.64,208.0,,3.0,35.0,75.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=35,X=80,H=3",277,2003-07-01,2026-08-03,23.09,12.9424,-46.844,1.6913,1.31,1.8573,1.866,2.7732,0.5724,3.4749,0.3891,2.63,99.64,195.0,,3.0,35.0,80.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=35,X=85,H=3",277,2003-07-01,2026-08-03,23.09,12.4817,-46.201,1.2305,0.985,1.3966,1.553,2.6289,-0.2112,3.13,-0.1629,2.15,99.64,188.0,,3.0,35.0,85.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=35,X=90,H=3",277,2003-07-01,2026-08-03,23.09,11.9146,-47.261,0.6635,0.527,0.8296,1.059,2.218,-0.9368,2.5161,-0.7037,1.6,100.0,160.0,,3.0,35.0,90.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=35,X=95,H=3",277,2003-07-01,2026-08-03,23.09,12.368,-47.995,1.1169,1.021,1.2829,2.119,2.4977,-0.307,3.0958,-0.3363,0.67,100.0,84.0,,3.0,35.0,95.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=50,H=3",277,2003-07-01,2026-08-03,23.09,11.4841,-47.393,0.233,0.146,0.399,0.424,2.1891,-1.7736,2.9729,-1.7855,3.66,100.0,253.0,,3.0,40.0,50.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=55,H=3",277,2003-07-01,2026-08-03,23.09,11.6167,-49.158,0.3656,0.248,0.5317,0.561,1.9437,-1.2588,2.6769,-1.3404,3.55,100.0,251.0,,3.0,40.0,55.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=60,H=3",277,2003-07-01,2026-08-03,23.09,12.0681,-49.439,0.817,0.633,0.983,1.071,1.9412,-0.3451,2.6429,-0.5286,3.41,100.0,247.0,,3.0,40.0,60.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=65,H=3",277,2003-07-01,2026-08-03,23.09,12.2488,-49.278,0.9976,0.794,1.1637,1.258,1.9505,0.0111,2.5647,-0.1554,3.22,100.0,236.0,,3.0,40.0,65.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=70,H=3",277,2003-07-01,2026-08-03,23.09,12.7082,-48.163,1.4571,1.207,1.6231,1.802,2.1902,0.6963,2.8175,0.4627,3.01,100.0,226.0,,3.0,40.0,70.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=75,H=3",277,2003-07-01,2026-08-03,23.09,12.2023,-48.387,0.9512,0.795,1.1173,1.356,2.229,-0.3677,2.952,-0.5203,2.82,100.0,219.0,,3.0,40.0,75.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=80,H=3",277,2003-07-01,2026-08-03,23.09,12.7052,-46.926,1.4541,1.267,1.6201,2.031,2.6792,0.1888,3.3964,0.0323,2.62,100.0,210.0,,3.0,40.0,80.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=85,H=3",277,2003-07-01,2026-08-03,23.09,12.0818,-46.282,0.8307,0.717,0.9967,1.438,2.5617,-0.9486,3.0671,-0.8143,2.12,100.0,194.0,,3.0,40.0,85.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=90,H=3",277,2003-07-01,2026-08-03,23.09,11.9729,-47.23,0.7217,0.614,0.8878,1.29,2.42,-1.0244,2.7585,-0.7793,1.53,100.0,161.0,,3.0,40.0,90.0
主窗,ey_fwd1,買便宜,1M,wilder,乙,"E=40,X=95,H=3",277,2003-07-01,2026-08-03,23.09,12.245,-47.995,0.9939,0.919,1.16,2.111,2.5624,-0.6207,3.1449,-0.5866,0.67,100.0,87.0,,3.0,40.0,95.0
主窗,ey_fwd1,買貴,1M,wilder,甲,"N=1,H=1",277,2003-07-01,2026-08-03,23.09,3.5723,-66.235,-7.6788,-2.261,-7.5128,-2.286,-2.5151,-12.8218,-3.2488,-11.0106,7.43,100.0,172.0,1.0,1.0,,
主窗,ey_fwd1,買貴,1M,wilder,甲,"N=2,H=1",277,2003-07-01,2026-08-03,23.09,6.4668,-64.48,-4.7843,-2.068,-4.6183,-2.248,-3.3698,-6.2421,-2.8901,-6.2568,6.41,100.0,277.0,2.0,1.0,,
主窗,ey_fwd1,買貴,1M,wilder,甲,"N=3,H=1",277,2003-07-01,2026-08-03,23.09,9.4119,-53.641,-1.8392,-1.079,-1.6732,-1.154,-0.6582,-3.059,-0.689,-2.7238,5.26,100.0,277.0,3.0,1.0,,
主窗,ey_fwd1,買貴,1M,wilder,乙,"E=5,X=50,H=1",277,2003-07-01,2026-08-03,23.09,0.798,-44.291,-10.4531,-3.568,-10.2871,-3.709,-7.1949,-13.7559,-7.2244,-12.9681,2.04,44.4,95.0,,1.0,5.0,50.0
主窗,ey_fwd1,買貴,1M,wilder,乙,"E=5,X=55,H=1",277,2003-07-01,2026-08-03,23.09,1.309,-44.291,-9.9421,-3.4,-9.7761,-3.547,-6.6811,-13.2476,-6.6099,-12.5246,2.04,45.49,94.0,,1.0,5.0,55.0
主窗,ey_fwd1,買貴,1M,wilder,乙,"E=5,X=60,H=1",277,2003-07-01,2026-08-03,23.09,1.1852,-44.291,-10.0659,-3.469,-9.8999,-3.621,-6.4223,-13.7461,-6.3582,-12.9181,1.96,46.57,91.0,,1.0,5.0,60.0
主窗,ey_fwd1,買貴,1M,wilder,乙,"E=5,X=65,H=1",277,2003-07-01,2026-08-03,23.09,1.4476,-44.291,-9.8035,-3.327,-9.6375,-3.502,-5.2671,-14.3472,-5.1358,-13.3301,1.91,50.18,88.0,,1.0,5.0,65.0
主窗,ey_fwd1,買貴,1M,wilder,乙,"E=5,X=70,H=1",277,2003-07-01,2026-08-03,23.09,-0.3189,-60.774,-11.57,-3.894,-11.4039,-4.081,-9.2042,-13.9878,-9.8313,-13.0158,1.86,53.07,86.0,,1.0,5.0,70.0
